right hip accuracy score,right hip latitude,right hip longitude,right ankle accuracy score,right ankle latitude,right ankle longitude,left shoulder accuracy score,left shoulder latitude,left shoulder longitude,right wrist accuracy score,right wrist latitude,right wrist longitude,right elbow accuracy score,right elbow latitude,right elbow longitude,right shoulder accuracy score,right shoulder latitude,right shoulder longitude,left ear accuracy score,left ear latitude,left ear longitude,left eye accuracy score,left eye latitude,left eye longitude,left hip accuracy score,left hip latitude,left hip longitude,nose accuracy score,nose latitude,nose longitude,left wrist accuracy score,left wrist latitude,left wrist longitude,left knee accuracy score,left knee latitude,left knee longitude,left ankle accuracy score,left ankle latitude,left ankle longitude,left elbow accuracy score,left elbow latitude,left elbow longitude,right ear accuracy score,right ear latitude,right ear longitude,right knee accuracy score,right knee latitude,right knee longitude,right eye accuracy score,right eye latitude,right eye longitude
0.9486719369888306,280.2353,323.92157,0.42852622270584106,477.75415,321.98856,0.995453953742981,177.47664,394.72357,0.6129865646362305,60.99863,278.12494,0.5758141279220581,118.561104,274.55316,0.9838659167289734,157.515,319.50046,0.8911548256874084,117.79241,380.40967,0.9974687099456787,110.09984,370.12286,0.9197689890861511,283.28366,378.8313,0.9974687099456787,116.7838,361.43768,0.9405294060707092,294.50012,409.7607,0.646648108959198,387.93503,384.64517,0.2675486207008362,468.26202,383.55182,0.9431706666946411,233.81506,405.15408,0.9650545120239258,113.0685,338.19897,0.8564019799232483,377.19122,322.8005,0.9974687099456787,107.782455,353.04764
0.9467272162437439,269.45633,319.87128,0.48176655173301697,476.83545,321.611,0.9946014881134033,177.88724,393.59277,0.6011055111885071,62.00238,276.0826,0.6680442690849304,118.2434,273.08423,0.9825116991996765,156.85513,319.2814,0.8713153004646301,118.325584,379.8948,0.9974687099456787,110.4602,369.26483,0.9142235517501831,281.9146,378.7982,0.9974687099456787,116.92315,360.64703,0.9383468627929688,295.46906,409.59085,0.6255764961242676,387.52554,384.89398,0.2484665960073471,468.09872,385.057,0.9496939778327942,235.48953,403.9793,0.9563575387001038,114.10475,337.48328,0.8459352850914001,377.33,322.49585,0.9974687099456787,106.196075,351.68628
0.9467665553092957,279.451,323.92157,0.45604923367500305,477.13605,321.68677,0.9956633448600769,177.60905,393.77554,0.6253448724746704,62.886593,275.3692,0.7157108783721924,117.37651,271.65137,0.9842296242713928,156.38193,318.68472,0.9291180968284607,118.70632,380.18292,0.9974687099456787,109.95788,368.28458,0.9306620359420776,281.6617,378.82977,0.9974687099456787,116.73377,358.90298,0.9437388777732849,294.24548,409.0103,0.6805154085159302,387.3631,384.88614,0.24915993213653564,468.12314,383.4518,0.9442121982574463,232.92137,403.98672,0.9179332256317139,114.76993,336.20535,0.8673139214515686,377.41168,322.52322,0.9973872303962708,107.62735,350.8436
0.9529915452003479,273.6282,320.53513,0.4759986400604248,477.89008,321.78268,0.9959075450897217,176.91086,393.057,0.5739732980728149,63.079338,274.33502,0.7674519419670105,118.84196,271.5922,0.9817532300949097,156.06696,318.2444,0.9277348518371582,118.11439,379.19748,0.9974589943885803,109.939705,367.52673,0.9249973893165588,280.95053,378.87585,0.9974687099456787,117.1306,358.16357,0.9334203004837036,294.89645,409.1627,0.6144356727600098,387.86707,384.62775,0.24839696288108826,468.29324,383.87305,0.9523486495018005,233.95996,404.10123,0.9197246432304382,114.12973,335.89923,0.8375712633132935,377.79782,322.1416,0.997047483921051,106.196075,349.7255
0.9587356448173523,274.58328,321.20306,0.4747128486633301,477.16168,321.08453,0.9958380460739136,176.75679,392.30533,0.5521036982536316,64.182175,272.88382,0.784468412399292,119.25322,271.09213,0.9809020757675171,156.45728,317.28088,0.9331467747688293,117.412025,378.67252,0.9974687099456787,109.13647,367.0995,0.9205877184867859,281.3951,378.6268,0.9974687099456787,116.56019,358.0497,0.9424240589141846,294.3469,408.8467,0.6569277048110962,387.69522,384.48517,0.23444350063800812,466.90027,383.48196,0.9599422812461853,232.3128,403.4882,0.9022326469421387,113.41549,335.58536,0.863213062286377,377.81024,322.19955,0.997221827507019,105.803925,348.94116
0.9383076429367065,278.68396,322.24667,0.4596949815750122,476.65546,321.83286,0.9959989786148071,176.56502,392.59262,0.5606085062026978,64.19606,273.42737,0.7822411060333252,119.633125,271.28818,0.9840330481529236,156.85036,317.48718,0.9340140223503113,116.558815,378.02695,0.997461199760437,109.01235,366.77866,0.9153136610984802,280.51236,378.25916,0.9974687099456787,115.9438,357.66568,0.9379553198814392,293.4882,408.37106,0.633813202381134,386.73605,384.57883,0.2362576276063919,467.35223,384.46927,0.9601980447769165,233.26929,403.2909,0.9063732624053955,112.72735,335.96536,0.8274439573287964,377.8003,322.0585,0.9972798824310303,105.803925,349.33334
0.950374186038971,277.28064,323.4306,0.46008890867233276,477.43555,321.89917,0.9961471557617188,176.57487,392.07278,0.6166254878044128,62.732243,274.22897,0.7731587290763855,118.798615,270.92834,0.9818503260612488,157.21515,316.41806,0.9257898926734924,116.86971,378.2745,0.9974538683891296,109.01235,366.77866,0.9255776405334473,280.25253,377.9833,0.9974687099456787,115.93902,357.7286,0.9391812086105347,293.3923,408.521,0.6469824910163879,387.01813,384.24878,0.2507402300834656,468.59866,384.66364,0.9612087607383728,232.08736,403.53226,0.9160414338111877,112.35595,335.61136,0.8616942167282104,377.67587,322.0628,0.9972877502441406,105.411766,349.33334
0.9438295364379883,278.5062,323.22742,0.5005329847335815,477.855,321.7397,0.9963843822479248,176.19676,392.27972,0.6171799302101135,61.892994,274.58163,0.7885368466377258,118.4471,270.64243,0.9794893264770508,156.90053,316.26862,0.938345193862915,116.336235,378.22882,0.9974687099456787,108.59286,366.42697,0.9265313148498535,280.87418,378.4508,0.9974687099456787,115.44893,357.43924,0.9435014128684998,294.4014,409.15567,0.5784801244735718,387.7363,384.08902,0.2267371565103531,468.82303,384.59464,0.9622065424919128,233.27672,403.64758,0.8965163826942444,112.0,335.61905,0.8148748874664307,377.69632,322.15152,0.9972932934761047,105.411766,348.94116
0.9302029013633728,278.21545,322.87756,0.4492087662220001,478.11316,321.7835,0.9962818026542664,176.5523,393.17868,0.6266835927963257,62.757484,274.6062,0.7367042899131775,118.81611,271.0557,0.9768357276916504,156.42044,316.0053,0.9340392351150513,116.71753,378.43573,0.9974687099456787,108.68113,366.77316,0.9165657758712769,279.8031,379.6864,0.9974687099456787,115.6937,357.84076,0.9347936511039734,293.88757,408.41138,0.6784560680389404,387.0414,383.8197,0.24505078792572021,468.97534,385.10315,0.9569317102432251,234.0915,404.1315,0.920917272567749,112.71195,335.5856,0.8532998561859131,378.00305,322.058,0.9972877502441406,105.411766,349.33334
0.9384068250656128,277.28534,322.65897,0.4323912262916565,477.43423,321.8994,0.9962261915206909,176.56647,392.9109,0.6204705238342285,62.189026,274.964,0.7432034015655518,118.335304,271.02127,0.9784533977508545,156.91197,317.27078,0.9271900057792664,117.06724,378.96024,0.9974687099456787,108.71095,367.5365,0.9189956784248352,277.85858,379.15765,0.9974687099456787,115.66995,358.28146,0.9414366483688354,294.31946,408.65997,0.6175157427787781,387.4686,384.22333,0.21858744323253632,468.32645,385.39017,0.9575721621513367,233.26555,403.77844,0.9248628616333008,112.72733,335.94824,0.8346245884895325,377.99878,322.04782,0.9973458647727966,105.411766,349.7255
0.9371902346611023,278.06427,323.0083,0.4604836106300354,477.1643,321.39566,0.996177077293396,176.73093,393.3213,0.6549160480499268,60.625828,275.31406,0.7224068641662598,117.993355,271.35696,0.9770494103431702,156.72679,317.46774,0.9221888780593872,117.41452,379.28577,0.9974687099456787,109.19864,367.9341,0.9223093390464783,280.08545,378.91766,0.9974687099456787,116.18362,358.68118,0.9480018615722656,294.9405,408.4859,0.6541957259178162,387.00705,383.8884,0.21400484442710876,467.627,384.59418,0.9611035585403442,234.74486,403.5508,0.9320539832115173,113.0928,335.92233,0.8505018949508667,377.6762,322.05713,0.9974079728126526,105.411766,349.7255
0.940445065498352,276.81802,322.87424,0.4609421193599701,478.2345,321.4233,0.9960718154907227,176.9209,393.38705,0.6665206551551819,60.649727,275.64166,0.7069304585456848,117.06413,270.78467,0.9758872985839844,156.32051,317.35675,0.9222109913825989,116.82518,379.39743,0.9974687099456787,108.71795,368.30133,0.9204046726226807,279.82886,378.29947,0.9974687099456787,115.814026,358.68594,0.939798891544342,293.57782,408.4475,0.7069033980369568,387.60028,384.27246,0.2563425600528717,469.27606,385.2371,0.9571175575256348,233.72572,404.05765,0.9430361986160278,113.09115,335.92438,0.8646432757377625,378.0243,322.0659,0.9974687099456787,105.01961,350.11765
0.930178165435791,278.19266,322.97485,0.42191627621650696,476.85342,321.90796,0.9961238503456116,177.43968,393.20004,0.6115319728851318,61.271423,275.68866,0.6555827856063843,117.709946,270.90143,0.9763213992118835,156.92386,317.58118,0.9278159141540527,117.07203,379.57492,0.9974687099456787,109.12534,367.93213,0.9138758182525635,280.9845,378.7275,0.9974687099456787,115.930336,358.31842,0.9408729672431946,293.90265,408.8426,0.6864351630210876,386.6752,384.2493,0.2454487830400467,467.96173,384.24197,0.9595934748649597,233.79085,404.61365,0.9251933693885803,113.0894,335.92258,0.8501523733139038,377.82217,322.04782,0.9974687099456787,105.01961,349.7255
0.947716474533081,277.89136,323.25757,0.43631887435913086,477.45056,321.84048,0.9962607026100159,177.06718,393.2099,0.5893650054931641,61.901024,275.0801,0.741709291934967,118.33821,270.6951,0.9803779721260071,157.27382,317.38968,0.9255609512329102,116.92256,379.15778,0.9974687099456787,108.71095,367.5365,0.9251759052276611,280.76346,378.7716,0.9974687099456787,115.897064,358.27942,0.9501320123672485,293.88797,409.0362,0.5770639777183533,386.54047,383.84845,0.2372475117444992,469.3713,384.8391,0.9675078988075256,233.6879,403.51297,0.9062926769256592,113.42033,335.8965,0.8376637697219849,377.9773,321.8415,0.9974097609519958,105.411766,349.33334
0.944301187992096,277.90118,323.30826,0.42569682002067566,477.85983,321.4521,0.9966050386428833,176.3223,393.60983,0.5973924994468689,62.221504,273.99673,0.7892224788665771,118.853035,271.1793,0.9861577749252319,156.6248,317.83667,0.9343225955963135,116.8929,379.2396,0.9974687099456787,108.71556,367.84216,0.9216924905776978,280.2904,379.3066,0.9974687099456787,115.953804,357.98782,0.947302520275116,293.8275,409.18375,0.6300361156463623,387.01465,383.81577,0.23235709965229034,468.48425,385.01154,0.9579672813415527,232.49219,404.4017,0.9126458168029785,112.71882,335.56912,0.8619597554206848,378.00818,321.7361,0.9974097609519958,105.411766,349.33334
0.9510068297386169,277.309,322.2757,0.464798241853714,477.16498,321.95685,0.9966268539428711,176.31546,393.76898,0.6121182441711426,62.795303,274.41922,0.7792062759399414,118.628,270.82205,0.982300341129303,155.64987,316.22806,0.9218834042549133,117.06789,379.04718,0.9974687099456787,109.04827,367.6295,0.9291492104530334,281.87244,379.19833,0.9974687099456787,116.25771,358.45312,0.9448023438453674,293.32095,409.01984,0.6144813299179077,387.00583,384.1757,0.23682445287704468,468.97287,383.81528,0.9566237926483154,232.04938,404.4492,0.9267758727073669,112.719,335.57907,0.8400259017944336,378.26184,322.10922,0.9974687099456787,105.411766,349.7255
0.9467639327049255,277.17136,322.44586,0.4610823690891266,476.15308,321.724,0.9966611862182617,176.33568,393.50967,0.6146321892738342,63.08483,274.24377,0.793159008026123,119.23092,271.47156,0.9811533689498901,156.21677,316.7367,0.9363749027252197,116.62323,379.01437,0.9974687099456787,108.3,367.44186,0.9239460825920105,281.8841,379.25836,0.9974687099456787,115.36111,357.99738,0.9446846842765808,293.97772,408.9188,0.5580108165740967,387.1265,384.20395,0.2447797805070877,469.37418,385.34424,0.952180802822113,232.7868,404.13007,0.9107042551040649,113.04918,335.5456,0.8219906091690063,377.44617,322.19592,0.9974122643470764,105.01961,349.33334
0.940022885799408,278.25833,323.13086,0.46126654744148254,477.52902,321.3425,0.9965664148330688,176.3514,392.8553,0.5995153188705444,63.80414,273.13086,0.8035925626754761,118.50984,270.78577,0.9820327162742615,156.47012,316.3963,0.935977041721344,116.37261,378.50284,0.9974687099456787,108.627075,367.53467,0.928584098815918,280.74213,378.5722,0.9974687099456787,115.90462,358.1804,0.9454476237297058,293.4714,408.64835,0.6353889107704163,386.5345,384.2355,0.22523915767669678,467.7826,384.83328,0.9617567658424377,231.67949,403.66763,0.9206277132034302,112.70298,335.5764,0.8263674378395081,378.4261,321.74893,0.9974687099456787,105.411766,349.33334
0.9364412426948547,278.7465,322.5589,0.4566569924354553,477.61862,321.25342,0.9966574907302856,176.18858,392.58282,0.6022757291793823,63.819736,272.48898,0.790345311164856,118.84572,271.41165,0.9846814870834351,157.31767,316.92575,0.9366347789764404,115.773186,378.34952,0.9974687099456787,108.60581,367.14993,0.9171638488769531,276.08557,379.42386,0.9974687099456787,115.5619,357.78513,0.9411773085594177,293.2281,408.97754,0.6551757454872131,387.30228,384.24567,0.23136839270591736,469.66785,385.2271,0.9528247117996216,232.04573,403.55447,0.9083614349365234,112.34713,335.24005,0.8377277851104736,377.57416,321.96597,0.9974687099456787,105.01961,348.94116
0.9334846138954163,279.14673,322.66934,0.47104814648628235,477.93625,321.83542,0.9964789748191833,176.36816,392.7194,0.5765265822410583,64.199265,272.88614,0.7877350449562073,118.89085,270.90845,0.9821484088897705,157.47678,317.16174,0.938293993473053,116.52188,378.37875,0.9974687099456787,108.59512,366.7944,0.923721194267273,280.92572,379.6618,0.9974687099456787,115.75491,357.74518,0.9442738890647888,293.95755,408.72943,0.6398362517356873,387.06815,384.5773,0.23878519237041473,468.99405,384.06674,0.956721842288971,233.70375,403.27936,0.8820788860321045,112.37209,335.24716,0.8390100598335266,377.902,321.88596,0.9974687099456787,105.01961,348.549
0.9482962489128113,278.86145,322.35257,0.45601627230644226,477.65677,321.21414,0.9950624108314514,177.50052,392.81845,0.6091403961181641,63.4654,274.50623,0.7782402634620667,119.36598,270.8022,0.9819368720054626,156.38597,317.2358,0.928412675857544,117.78315,379.31827,0.9974687099456787,108.8,367.5493,0.92705899477005,281.29398,378.5858,0.9974687099456787,116.10911,358.21393,0.9433076977729797,294.3064,408.15414,0.6706807613372803,386.92538,383.82837,0.2677083909511566,467.756,383.46255,0.9626140594482422,234.45801,403.34503,0.8900871872901917,113.11771,335.94696,0.8703790307044983,377.29633,321.76068,0.9970821738243103,105.411766,349.7255
0.9587200880050659,276.16257,321.79514,0.44233712553977966,478.41882,322.01974,0.9958237409591675,177.08513,393.38177,0.6959862112998962,61.70133,275.37015,0.7330482602119446,118.40672,270.61206,0.9810922741889954,157.07176,317.56763,0.9314649105072021,118.20382,379.70685,0.9974687099456787,109.19835,367.93384,0.916109561920166,280.3613,378.49713,0.9974687099456787,116.08405,358.50357,0.9401413798332214,294.5054,408.7003,0.7191503047943115,386.44247,383.5697,0.24378974735736847,470.3468,384.9373,0.9529187083244324,232.59325,403.2859,0.9056339859962463,114.12235,336.26352,0.875262975692749,377.69995,321.58676,0.9972352385520935,105.01961,349.33334
0.9552720785140991,276.48605,321.78366,0.4432886242866516,477.19745,321.29428,0.9954985976219177,177.07959,393.1709,0.6542969942092896,61.556286,275.97757,0.7156990170478821,117.287605,270.1432,0.9815417528152466,157.01363,317.72653,0.931437075138092,118.343445,379.78122,0.9974687099456787,109.598816,367.94437,0.9280576109886169,281.69632,378.2046,0.9974687099456787,116.42242,358.9074,0.94759601354599,294.23846,408.3237,0.638473391532898,386.61172,383.85175,0.21858790516853333,468.22992,384.88132,0.9471874237060547,232.31007,403.06775,0.9192790389060974,114.44839,336.6751,0.8412624597549438,377.81592,321.79428,0.9972767233848572,105.411766,350.11765
0.9500073790550232,279.05884,323.13727,0.4548620581626892,477.84113,321.68552,0.9954765439033508,177.46243,393.05103,0.6776997447013855,61.651108,275.6906,0.7355703711509705,117.79874,270.4207,0.9825968146324158,157.65665,318.04547,0.9334773421287537,118.29853,379.43152,0.9974687099456787,109.19728,367.8682,0.922096312046051,282.2275,378.80533,0.9974687099456787,116.06335,358.74222,0.9364253878593445,294.216,408.02432,0.626194417476654,387.1401,384.22098,0.2756267189979553,467.89203,382.97192,0.9457080364227295,233.49713,402.88876,0.895309329032898,114.1049,336.68555,0.8442057371139526,378.07413,321.72583,0.9970576763153076,107.04765,350.85788
0.9443705081939697,278.21716,321.9507,0.45058706402778625,477.4476,321.6716,0.9956411123275757,177.42484,393.2007,0.6953117847442627,61.85084,275.97812,0.7462735772132874,118.12104,270.5283,0.9813153147697449,157.75539,318.07916,0.938058078289032,118.96325,379.747,0.9974687099456787,109.670746,368.27005,0.9266066551208496,281.91595,378.89612,0.9974687099456787,116.363884,358.9159,0.9419798254966736,293.6524,408.03903,0.6315987706184387,387.7007,384.111,0.21586377918720245,467.1863,384.7092,0.9432819485664368,231.84312,403.69434,0.9134331345558167,114.476456,336.30267,0.8182945847511292,378.27472,321.88403,0.9974079728126526,105.411766,349.7255
0.9305739998817444,278.66666,323.13727,0.4521484076976776,476.76807,321.59497,0.995795726776123,177.60986,393.39044,0.6937960982322693,61.45867,276.0169,0.7353705763816833,117.89662,270.4131,0.9828070402145386,158.28987,317.83127,0.923431932926178,118.50746,379.8881,0.9974687099456787,109.61655,368.3309,0.9267295002937317,282.0982,378.5956,0.9974687099456787,116.77801,358.95322,0.9397197961807251,293.97833,408.2162,0.6103029251098633,387.3204,384.13904,0.2110426127910614,468.9647,384.88272,0.943687915802002,234.25366,403.5754,0.9058454632759094,114.54152,335.88577,0.8295015096664429,377.83273,321.75534,0.9974687099456787,107.500496,350.8467
0.9458723664283752,279.05884,323.13727,0.43242147564888,477.4278,321.50977,0.9959598183631897,177.75685,393.5475,0.6860451102256775,62.04328,275.60815,0.7747388482093811,117.51,270.102,0.9742655754089355,157.6782,317.47543,0.9130781888961792,119.028206,379.93057,0.9974687099456787,110.03576,368.71515,0.9297424554824829,282.3357,378.3147,0.9974687099456787,116.76109,359.19568,0.9454402923583984,294.27518,407.90213,0.6366426348686218,387.3217,384.52844,0.22851060330867767,468.2039,384.52655,0.9453691244125366,232.84143,403.8662,0.9233457446098328,114.12,336.32156,0.8246079683303833,378.64908,321.7874,0.9972116351127625,107.51503,351.27054
0.9461594223976135,277.23047,322.1171,0.4851885437965393,477.31442,321.34793,0.9963147044181824,176.93178,393.35663,0.6539022326469421,61.855637,275.18222,0.7696089148521423,118.60098,270.45065,0.9803784489631653,157.76065,317.7917,0.9138966202735901,118.340416,379.5576,0.9974687099456787,110.016685,368.33374,0.9220103621482849,281.7411,379.34845,0.9974687099456787,116.71561,359.1424,0.9486920237541199,294.1435,408.31943,0.6601977348327637,387.23535,384.1498,0.2387246936559677,468.00128,383.83502,0.9490079879760742,232.5635,403.75412,0.9231421947479248,114.53516,336.2258,0.8421131372451782,378.047,321.7503,0.997405469417572,105.803925,349.7255
0.938470721244812,268.93704,319.9771,0.42828571796417236,477.39005,321.76562,0.9952831864356995,177.97418,393.867,0.6676269173622131,62.261436,275.1617,0.7223623991012573,118.518585,270.35236,0.9790068864822388,158.46071,318.09705,0.9232946038246155,118.92397,379.6245,0.9974687099456787,110.01431,368.2864,0.9285339713096619,281.96292,378.8608,0.9974687099456787,116.827065,359.14206,0.9391812086105347,294.0588,408.86774,0.6501201391220093,387.40045,384.45816,0.25031977891921997,467.14093,383.82224,0.9591255784034729,233.22612,403.8681,0.9186316728591919,114.831314,336.20734,0.8218364715576172,378.16483,321.69254,0.997405469417572,105.803925,349.7255
0.9408386945724487,271.16785,321.11337,0.49673181772232056,476.5497,322.2675,0.9954978227615356,177.80016,393.23367,0.7049950957298279,62.14081,275.4316,0.7900874614715576,118.79973,270.4608,0.9754507541656494,158.09525,317.6682,0.9284883141517639,118.20234,379.59543,0.9974687099456787,109.53333,367.8819,0.9101123213768005,281.0614,379.729,0.9974687099456787,116.24553,358.341,0.9340836405754089,294.24298,409.28442,0.5621944665908813,387.21146,383.81668,0.24871321022510529,467.71707,384.60007,0.9573298692703247,234.1104,404.34518,0.904732346534729,114.16386,335.54083,0.8003303408622742,377.29672,322.2212,0.9972246885299683,105.411766,349.33334
0.9302363395690918,277.88235,323.451,0.48269161581993103,478.19055,321.44156,0.9951542615890503,177.82098,393.4915,0.6955083608627319,61.828144,275.09686,0.7609724998474121,119.075005,270.88632,0.9784647226333618,158.08331,317.6475,0.9301376342773438,118.01615,379.79575,0.9974687099456787,109.19863,367.93387,0.9127073884010315,281.29276,379.53955,0.9974687099456787,116.29501,358.50415,0.9234643578529358,293.5569,409.41364,0.6549723148345947,387.36893,384.47424,0.2112598419189453,468.46176,384.5188,0.958553671836853,234.44917,404.4367,0.8928430676460266,114.223694,336.29837,0.8653664588928223,377.79785,321.89743,0.9971504807472229,107.18804,350.43
0.9356170892715454,279.3321,322.58017,0.47267550230026245,479.67563,321.92377,0.9957583546638489,177.24278,393.2208,0.6662630438804626,61.441227,275.4932,0.7618244886398315,118.039734,270.5365,0.9773223400115967,155.978,316.6327,0.9250460267066956,118.01344,379.69138,0.9974687099456787,109.12709,367.9322,0.9160280227661133,282.4503,379.1512,0.9974687099456787,116.06851,358.68268,0.9343263506889343,292.97693,408.25125,0.6950476169586182,387.10413,384.184,0.21721673011779785,468.4957,383.41302,0.9623173475265503,234.24269,403.83414,0.9130876064300537,113.81593,335.8717,0.8551476001739502,378.2633,321.70093,0.9972877502441406,105.411766,349.33334
0.9530174136161804,276.0412,322.34555,0.4705624580383301,477.2291,321.79163,0.9960009455680847,177.1031,392.88663,0.6678996086120605,61.04341,274.97903,0.7455263733863831,118.07967,270.0864,0.9774414896965027,157.06854,317.003,0.9212571978569031,117.84426,379.0086,0.9974687099456787,109.21725,368.37784,0.9182674288749695,281.97006,379.3876,0.9974687099456787,116.191986,359.03882,0.9464549422264099,294.97372,408.93268,0.6746436357498169,387.17654,383.80615,0.24860873818397522,467.90347,384.99,0.9687294363975525,234.98022,404.0136,0.9289506077766418,113.447334,336.31686,0.8477769494056702,378.19843,321.75363,0.9972096085548401,105.411766,350.11765
0.9535409808158875,277.10095,321.7828,0.4487227499485016,477.24258,321.3314,0.9961208701133728,176.71156,393.0223,0.6678832173347473,61.47699,275.26486,0.7416508197784424,117.858574,270.39175,0.9791005849838257,157.49228,317.47757,0.9151118397712708,117.77546,379.04636,0.9974687099456787,109.1271,367.93246,0.9256981611251831,281.57114,379.5647,0.9974687099456787,116.04356,358.96927,0.9489551782608032,293.92822,409.16827,0.6961396336555481,386.73016,384.1986,0.19976137578487396,468.32397,385.08765,0.9615573287010193,233.47304,403.55096,0.9258893132209778,113.446686,336.3458,0.8547015190124512,378.2123,321.57608,0.9973422884941101,105.411766,350.11765
0.9310802817344666,279.11267,322.3048,0.42771053314208984,475.82733,321.80707,0.9960876703262329,177.25981,392.72266,0.6914377212524414,61.23615,274.52747,0.7379993796348572,118.44897,270.50357,0.9776232838630676,157.3743,317.2934,0.924055814743042,117.659256,379.34082,0.9974687099456787,108.790985,367.5491,0.9249420166015625,282.4932,379.30118,0.9974687099456787,115.78502,358.28043,0.9440283179283142,293.65198,408.75525,0.6490345597267151,387.4162,384.49933,0.23512502014636993,468.82788,384.29044,0.9641499519348145,234.98218,403.26462,0.8904529213905334,113.4185,335.90152,0.8292198181152344,377.86053,321.8807,0.9970993995666504,105.01961,349.7255
0.9579675793647766,273.41617,320.50287,0.4498603940010071,477.87146,321.46902,0.9956250786781311,177.30017,392.78638,0.6289618611335754,61.875423,274.8513,0.747188925743103,118.835785,270.1503,0.9804341197013855,158.92978,317.41702,0.927091658115387,117.38387,378.98047,0.9974687099456787,108.71098,367.5388,0.9219868779182434,278.81757,378.79468,0.9974687099456787,115.74003,358.1859,0.9396852850914001,293.82446,408.48825,0.6830614805221558,387.04074,384.23367,0.24434584379196167,468.3536,385.13565,0.9668971300125122,234.75816,403.56775,0.8890372514724731,113.06471,335.94946,0.849190354347229,377.77307,321.66687,0.9970462918281555,105.01961,349.33334
0.9453794360160828,278.70267,321.91058,0.46179988980293274,477.1817,322.13672,0.9962232112884521,176.40085,392.1654,0.585663914680481,62.51891,274.59302,0.7755923271179199,119.22557,270.72443,0.9831225275993347,159.01347,318.00253,0.9325780868530273,117.06354,378.8207,0.9974687099456787,108.72663,367.17224,0.9243236780166626,279.57227,378.67337,0.9974687099456787,116.12242,358.0594,0.9325252175331116,294.17767,408.6684,0.7423363327980042,386.63028,383.89108,0.28575021028518677,468.4188,384.6863,0.9623067378997803,234.38182,403.31723,0.8920499086380005,113.75447,335.58817,0.8787088394165039,377.38065,321.77625,0.997344434261322,105.803925,349.33334
0.9488651156425476,279.43353,322.33392,0.4517236649990082,476.87955,322.032,0.9960964322090149,176.7915,392.16162,0.5077453255653381,63.066376,274.1504,0.737868070602417,119.61824,270.36954,0.9794091582298279,160.96452,317.40604,0.9389276504516602,117.097374,378.47025,0.9974687099456787,108.594444,366.7717,0.941932201385498,284.94116,375.84314,0.9974687099456787,115.646,357.78052,0.9369284510612488,293.57394,408.02112,0.7062082886695862,386.79526,384.17712,0.26159900426864624,469.28558,384.02792,0.9567130208015442,234.55244,402.78214,0.8632433414459229,113.4383,335.5857,0.8708877563476562,377.54678,321.75555,0.9969314336776733,106.81689,349.86627
0.9479076266288757,278.4832,321.99023,0.4522115886211395,477.44348,322.01108,0.9961736798286438,176.8037,392.02728,0.5676343441009521,62.525,273.97757,0.7368466854095459,119.541374,270.87308,0.9802296161651611,161.03761,317.9529,0.9398236870765686,116.93959,378.4192,0.9974687099456787,109.10823,366.78024,0.9223688244819641,279.55072,379.51767,0.9974687099456787,116.02966,357.77127,0.9364885091781616,293.307,408.3528,0.7058217525482178,386.14645,383.88202,0.21229539811611176,468.31253,385.53946,0.9631903767585754,233.6199,403.02478,0.8651303052902222,113.770645,335.21466,0.8860584497451782,377.38263,321.7866,0.9971140623092651,105.803925,348.15686
0.9467815160751343,278.8939,321.83096,0.4612136781215668,477.08624,321.57394,0.995902955532074,177.29541,392.44672,0.5656810998916626,62.78103,274.7188,0.7618849873542786,118.37596,270.7705,0.9744463562965393,160.51349,316.69156,0.9356979727745056,117.21475,378.66086,0.9974687099456787,108.72276,367.08255,0.9148359298706055,277.09625,379.26013,0.9974687099456787,115.99338,358.2391,0.9303921461105347,293.5101,408.65057,0.6624802350997925,386.87714,384.22205,0.2184506058692932,468.44058,385.3959,0.9623521566390991,234.05238,403.8941,0.8776097297668457,113.801544,335.58603,0.8646978735923767,377.7666,321.87878,0.997221827507019,105.803925,348.94116
0.9586629867553711,276.53784,321.30936,0.4395836293697357,476.4495,321.8853,0.9955294728279114,177.45805,392.64166,0.6822592616081238,62.69998,274.78485,0.7399541735649109,119.917244,270.90833,0.9817997217178345,160.279,317.38257,0.9245232343673706,118.32033,379.04675,0.9974687099456787,109.2,367.93414,0.9294087290763855,281.34778,378.5473,0.9974687099456787,116.44177,358.67792,0.93968266248703,292.87375,408.33362,0.6917680501937866,386.727,384.5943,0.22589412331581116,468.46085,383.91602,0.951519787311554,232.6813,403.27972,0.9063717126846313,114.467964,335.5736,0.8626092672348022,377.3792,322.12036,0.9974687099456787,105.803925,349.7255
0.9635440707206726,271.94647,320.45374,0.5048554539680481,478.23425,321.43,0.995926022529602,177.63522,393.68787,0.6679872870445251,62.14339,275.58224,0.7653014659881592,118.115814,270.3379,0.9790068864822388,158.38953,317.18777,0.9168550968170166,118.600975,379.84192,0.9974687099456787,109.958496,368.33835,0.9308611750602722,282.37122,378.68213,0.9974687099456787,116.71561,359.1424,0.9513940811157227,294.17288,408.3746,0.6351327300071716,386.54614,384.20245,0.2226903885602951,468.91965,383.89877,0.9448061585426331,232.91522,403.5942,0.9171319603919983,114.17589,336.26016,0.8336823582649231,377.89056,321.82416,0.9974687099456787,105.411766,349.7255
