,left ankle accuracy score,left ankle latitude,left ankle longitude,left ear accuracy score,left ear latitude,left ear longitude,left elbow accuracy score,left elbow latitude,left elbow longitude,left eye accuracy score,left eye latitude,left eye longitude,left hip accuracy score,left hip latitude,left hip longitude,left knee accuracy score,left knee latitude,left knee longitude,left shoulder accuracy score,left shoulder latitude,left shoulder longitude,left wrist accuracy score,left wrist latitude,left wrist longitude,nose accuracy score,nose latitude,nose longitude,right ankle accuracy score,right ankle latitude,right ankle longitude,right ear accuracy score,right ear latitude,right ear longitude,right elbow accuracy score,right elbow latitude,right elbow longitude,right eye accuracy score,right eye latitude,right eye longitude,right hip accuracy score,right hip latitude,right hip longitude,right knee accuracy score,right knee latitude,right knee longitude,right shoulder accuracy score,right shoulder latitude,right shoulder longitude,right wrist accuracy score,right wrist latitude,right wrist longitude,target
416,0.2667236030101776,480.0,368.37067,0.8789188265800476,57.101482,292.61166000000003,0.9209007024765016,193.72281,320.06415,0.9974687099456788,50.51165,280.90076,0.4407589137554169,240.25968999999998,306.9267,0.28435012698173523,364.6169,344.8882,0.9907350540161132,128.78304,309.5469,0.8668376207351685,228.64699,369.98215,0.997401475906372,62.336365,271.1189,0.059256218373775475,480.0,257.81528,0.9817416071891784,58.74414,238.37148,0.4821736216545105,187.98476000000002,287.7371,0.9974687099456788,51.215687,257.17647999999997,0.8620568513870239,263.657,265.02316,0.20878693461418152,361.24532999999997,263.44534,0.9899559020996094,120.701035,234.8058,0.34908774495124817,229.22633,368.3328,2
417,0.24714769423007965,480.0,371.54663,0.9663019180297852,58.127582999999994,307.19153,0.9359477758407592,190.55806,339.52173,0.9974687099456788,51.502871999999996,291.1872,0.9415022730827332,247.56921,334.62115,0.15548834204673767,376.12102999999996,363.86407,0.994511604309082,126.61343000000001,336.55865,0.8455794453620911,221.97859,363.3004,0.9974687099456788,63.167168000000004,280.9099,0.06788298487663269,480.0,261.31122,0.9824402332305908,60.85889399999999,251.1639,0.7408302426338196,193.96078,298.5098,0.9974687099456788,53.586716,268.29416000000003,0.8707932233810425,262.21365,274.41727000000003,0.059945564717054374,402.84357,262.09,0.9923098087310792,123.602425,247.30852000000002,0.6425558924674988,222.98181,364.48795,2
418,0.25805774331092834,480.0,367.6279,0.9877460598945618,61.74031,329.1669,0.6943780779838562,194.81873000000002,356.30672999999996,0.9974687099456788,52.24013,311.86984,0.9399696588516236,251.27834,346.58777000000003,0.4520785212516785,378.38242,369.71094,0.9931613206863404,126.346245,363.85922,0.6654210686683655,224.30038,365.4437,0.9974581599235536,62.396119999999996,302.24442,0.02074391208589077,480.0,269.92233,0.9781622290611268,62.152035,275.10138,0.6545378565788269,197.52737,309.6062,0.9974687099456788,54.186905,290.1021,0.8735268712043762,264.2166,293.4353,0.014744516462087631,311.54200000000003,280.7864,0.9849580526351928,126.02577,265.75388,0.7013746500015259,224.31372000000002,365.2549,2
419,0.19415482878685,480.0,371.9001,0.9869715571403505,64.648575,358.5343,0.4150535762310028,198.21953,371.67438,0.9974687099456788,54.937557,341.68506,0.9439172744750975,258.89099999999996,362.6883,0.6906436681747437,415.11893,374.02263999999997,0.9901686906814576,131.45479,386.43356,0.7545376420021057,234.05057999999997,361.5526,0.9974685907363892,63.989394999999995,330.51556,0.05852895602583885,480.0,272.49343999999996,0.9459728598594666,64.51337,306.2314,0.791133463382721,190.97548,303.3512,0.9974687099456788,54.792885,319.71555,0.9350079298019408,254.03772,305.96075,0.03749287128448486,383.2176,289.58963,0.9875491857528688,134.59106,291.19046000000003,0.8091055154800415,234.9804,350.35294,2
420,0.09623314440250397,480.0,374.4689,0.9919955730438232,65.74644,369.25777999999997,0.34545502066612244,202.36058,376.71042,0.9974687099456788,54.352943,352.7843,0.8544127345085144,254.56082,380.51083,0.5598366260528564,417.92093,385.5884,0.989803433418274,129.16165,397.0433,0.3762460649013519,243.42638,357.20617999999996,0.9974687099456788,63.989323,341.1898,0.043709024786949165,480.0,271.35196,0.9485110640525818,64.725746,317.1124,0.918736696243286,197.75933999999998,315.95016,0.9974687099456788,54.448772,331.1605,0.7621006369590759,254.9731,325.6666,0.22846639156341556,391.50714,298.53546,0.9916049242019652,137.49835,304.123,0.9678492546081544,242.7322,346.9222,2
421,0.09167427569627762,480.0,372.2572,0.9909570217132568,68.4659,371.80792,0.2302249222993851,200.38658,368.21082,0.9974687099456788,57.664722,355.18698,0.8087919354438782,257.76434,380.4678,0.6450016498565674,425.3303,380.8033,0.991894781589508,128.16255,394.67694,0.1531563103199005,237.60312000000002,343.27737,0.9974687099456788,66.750824,342.8032,0.03396670892834664,480.0,282.9742,0.9101024270057678,65.772705,318.1402,0.8394657969474792,190.73125,308.51874,0.9974687099456788,56.635117,332.84337999999997,0.6745807528495789,261.4902,337.88235,0.569182813167572,425.51477,292.06412,0.9947617650032043,142.06628,306.73107999999996,0.9831576943397522,235.48311,330.7593,2
422,0.16150686144828796,480.0,372.13232,0.9835468530654908,69.07531,364.22916000000004,0.6033862233161926,198.42168,357.89197,0.9974687099456788,58.899353000000005,347.88162,0.842179000377655,257.7922,365.81223,0.6633816361427307,422.8846,373.83423,0.9944230914115906,127.1938,385.71094,0.3962138593196869,232.5304,333.74118,0.997453272342682,68.773186,335.58853,0.13054698705673218,480.0,281.41443,0.9494896531105042,66.18705,310.52448,0.9722217321395874,184.75813,294.66705,0.9974687099456788,58.563396,325.51407,0.7671450972557068,263.45099999999996,316.86273,0.682142972946167,421.21505999999994,281.5795,0.9950633645057678,141.26733000000002,298.43088,0.9743435382843018,231.11261000000002,316.45087,2
423,0.17734578251838684,480.0,370.42694,0.9905195236206056,70.64413,357.58547999999996,0.5900459289550781,193.6129,354.99075,0.9974687099456788,58.94696,340.27367999999996,0.7782913446426392,255.86635,361.10312000000005,0.5528319478034973,426.29398,371.47763,0.9923437237739564,127.30508999999999,381.39926,0.5238572955131531,231.7744,331.09713999999997,0.9974687099456788,68.27229,328.63086,0.1386299431324005,480.0,281.21295,0.8397233486175537,67.60554,306.24492999999995,0.8953649401664734,180.94487,289.75973999999997,0.9974687099456788,58.057494999999996,318.80115,0.7202050089836121,256.86273,308.62744,0.7309926748275757,423.7972,281.78555,0.9845652580261229,137.36055,290.96634,0.953213095664978,229.08101000000002,314.4647,2
424,0.23087798058986664,480.0,370.28583,0.965474009513855,66.896286,348.88986,0.4568096697330475,187.94638,356.2375,0.9974272847175598,57.165726,332.79025,0.7198232412338257,249.77237999999997,352.46527000000003,0.4260617196559906,411.00858,368.832,0.9916781187057496,127.79455,375.59265,0.6216605305671692,235.71302999999997,337.88934,0.9974446296691896,66.9441,321.97652999999997,0.08736798912286757,480.0,278.85815,0.9360625743865968,66.15890999999999,296.82802999999996,0.7472246289253235,184.25232,287.0567,0.9974687099456788,57.926080000000006,311.18753,0.7641582489013672,276.62744,296.94116,0.5595058798789978,415.85925,280.4239,0.9894874095916748,135.24194,289.79400000000004,0.9659602046012878,235.77864,322.5621,2
425,0.2684517800807953,480.0,370.4236,0.9653497934341432,65.92302,344.9195,0.8058908581733704,185.27303,364.158,0.9974687099456788,56.501526,329.4741,0.845342218875885,265.7255,353.17647999999997,0.4012637138366699,405.8129,368.09308,0.9913314580917358,129.30338999999998,372.83594,0.6645786166191101,235.90717,344.27103,0.997445821762085,66.23843000000001,318.91592,0.07850807905197144,480.0,279.10843,0.9340251684188844,66.452415,294.62277,0.7445001602172852,189.10518000000002,288.36066,0.9974687099456788,57.998993000000006,308.06525,0.8035592436790466,247.9992,299.10577,0.17771326005458832,392.68076,284.65213,0.9928807020187378,130.47307,277.74207,0.9483259916305542,235.83372000000003,327.67154,2
426,0.23086017370224,468.7843,372.2353,0.9418484568595886,66.53971,341.12726000000004,0.9126929044723512,189.99788,370.528,0.9974687099456788,56.736557,327.19666,0.9425305724143982,275.76162999999997,355.69846,0.6658470630645752,416.1016,365.84418,0.9927737712860109,131.35945,370.01662999999996,0.9189777374267578,212.85092000000003,351.5264,0.9974687099456788,66.24448000000001,316.49835,0.09554250538349153,480.0,280.94006,0.9611114859580994,65.64147,290.47362999999996,0.9787259101867676,190.17921,272.3262,0.9974687099456788,57.522774,305.59506,0.8836522698402405,265.02237,291.5141,0.45228457450866705,409.6309,281.77335,0.997284173965454,128.84116,271.58768,0.4901371896266937,226.79577999999998,306.00366,2
427,0.2817820906639099,480.0,369.88277999999997,0.9319722056388856,68.52982,339.80508,0.9819386005401612,199.21008,381.9957,0.9974687099456788,57.08922,326.5149,0.8670337796211243,281.9514,356.4404,0.7754676938056946,419.05884,368.0,0.994740664958954,133.41476,367.5649,0.9021260142326356,214.64382999999998,355.73395,0.9974687099456788,65.06694,315.5287,0.07728175073862076,480.0,281.2114,0.9790760278701782,65.18597,288.3731,0.98385089635849,199.67854,267.8186,0.9974687099456788,56.23199,304.61758,0.9141693115234376,263.38345,291.92682,0.5728475451469421,416.21367999999995,280.38876,0.995253324508667,134.00235,269.0847,0.47495383024215704,214.45131,301.89838,2
428,0.2852146923542023,480.0,369.9071,0.9452603459358216,68.22171,340.22726,0.9689744114875792,202.92683,381.02826,0.9974687099456788,57.047867000000004,326.97556000000003,0.94488525390625,259.65292,352.39232999999996,0.3700073957443237,389.04236000000003,371.0376,0.9945747256278992,134.78891000000002,367.14633,0.8034324049949646,214.8334,363.61212,0.9974687099456788,65.371605,315.9531,0.0952656716108322,480.0,279.23852999999997,0.9792591333389282,66.02239,288.77875,0.9887428283691406,201.30995,269.36273,0.9974687099456788,56.235293999999996,304.86273,0.8796489834785461,261.14807,293.12042,0.564068078994751,413.18546000000003,280.9668,0.9956750273704528,133.70375,269.35504,0.7336557507514954,213.48502000000002,307.54184,2
