right ear latitude,right ear longitude,right ear accuracy score,right hip latitude,right hip longitude,right hip accuracy score,right eye latitude,right eye longitude,right eye accuracy score,left hip latitude,left hip longitude,left hip accuracy score,left wrist latitude,left wrist longitude,left wrist accuracy score,right knee latitude,right knee longitude,right knee accuracy score,nose latitude,nose longitude,nose accuracy score,left eye latitude,left eye longitude,left eye accuracy score,left ankle latitude,left ankle longitude,left ankle accuracy score,right elbow latitude,right elbow longitude,right elbow accuracy score,left knee latitude,left knee longitude,left knee accuracy score,right wrist latitude,right wrist longitude,right wrist accuracy score,right ankle latitude,right ankle longitude,right ankle accuracy score,right shoulder latitude,right shoulder longitude,right shoulder accuracy score,left shoulder latitude,left shoulder longitude,left shoulder accuracy score,left elbow latitude,left elbow longitude,left elbow accuracy score,left ear latitude,left ear longitude,left ear accuracy score
462.43423,464.26965,0.041544217616319656,480.0,472.5799,0.013421900570392609,458.81973,466.74957,0.4344170093536377,480.0,500.5432,0.020786769688129425,480.0,479.00372,0.036403391510248184,480.0,493.85175,0.002899549202993512,464.3931,467.86987,0.8090721368789673,459.61636,474.41653,0.9245222210884094,480.0,483.9373,0.0024152614641934633,480.0,448.85666,0.007208600174635649,480.0,544.9853,0.005125530529767275,480.0,465.33008,0.01203299779444933,480.0,555.80524,0.011148743331432343,478.90195,474.90195,0.15890032052993774,480.0,503.55658,0.353442907333374,480.0,510.0045,0.034376103430986404,463.41785,487.46445,0.8592854142189026
462.40247,464.23932,0.035139113664627075,480.0,473.36536,0.010969743132591248,458.90103,466.86826,0.40657320618629456,480.0,504.9948,0.02047780156135559,480.0,479.11728,0.030995426699519157,480.0,492.4837,0.0030936028342694044,464.39545,467.88004,0.8062540888786316,459.56332,474.54846,0.919198751449585,480.0,531.5228,0.003031741362065077,480.0,447.66824,0.005380245856940746,480.0,520.95245,0.0028274592477828264,480.0,463.5907,0.009754814207553864,480.0,531.8153,0.0031593856401741505,479.29413,474.5098,0.13275565207004547,480.0,502.06088,0.2997494339942932,480.0,506.70218,0.03165622428059578,463.4877,486.73224,0.8351001739501953
463.1681,464.3604,0.04473979026079178,480.0,473.89105,0.011359144002199173,459.29434,466.85965,0.4196508526802063,480.0,492.94577,0.01834486611187458,480.0,479.55576,0.03563929721713066,480.0,487.32004,0.004448071122169495,464.6828,467.99673,0.7994896769523621,459.72974,474.87433,0.9105733633041382,480.0,547.325,0.006971720606088638,480.0,447.4188,0.005140452180057764,469.31653,539.78394,0.0027768919244408607,480.0,456.8587,0.009578416123986244,480.0,484.14484,0.0024152614641934633,479.29413,473.7255,0.13429497182369232,480.0,503.45264,0.2839244306087494,480.0,507.18475,0.028372978791594505,464.0526,486.86108,0.8191206455230713
462.76736,463.88837,0.039985574781894684,480.0,467.44965,0.011425209231674671,459.03436,466.51224,0.4265771806240082,480.0,494.6097,0.019334735348820686,480.0,478.0,0.03174848482012749,480.0,527.56323,0.0024152614641934633,464.69534,467.85898,0.8223875761032104,459.82098,474.4202,0.921334445476532,462.81216,570.0139,0.0024818575475364923,480.0,446.98788,0.005487853195518255,457.31894,555.0553,0.0024152614641934633,480.0,421.7935,0.0046048834919929504,480.0,597.9465,0.004105620086193085,478.90195,475.29413,0.15069244801998138,480.0,503.3108,0.35443469882011414,480.0,504.92142,0.040729425847530365,463.48843,486.7222,0.8366418480873108
462.44354,463.83044,0.04938048496842384,480.0,471.3782,0.01386658288538456,459.0814,466.8446,0.40417200326919556,480.0,522.3448,0.015156771056354046,480.0,478.73685,0.038748469203710556,480.0,497.73007,0.0024152614641934633,464.5042,468.334,0.7735399603843689,459.43213,474.50293,0.8833805918693542,480.0,602.3258,0.003258802928030491,480.0,448.34805,0.006364601664245129,480.0,557.2382,0.004472522530704737,480.0,413.12094,0.0024152614641934633,480.0,557.9823,0.004419572185724974,478.90195,474.90195,0.15194393694400787,480.0,501.27728,0.30352914333343506,480.0,505.0264,0.04116440564393997,463.24933,486.1189,0.7826172113418579
462.3505,464.22986,0.04433835670351982,480.0,473.7402,0.012313787825405598,458.6157,466.64148,0.46938592195510864,480.0,500.02402,0.018624193966388702,480.0,479.11096,0.038968801498413086,480.0,485.14984,0.00552016869187355,464.29947,467.87906,0.8294914364814758,459.5589,474.75327,0.9354786276817322,480.0,592.9964,0.0069333696737885475,480.0,447.65338,0.00677151745185256,480.0,554.277,0.00791863352060318,480.0,424.1723,0.005857308395206928,480.0,477.10452,0.0024152614641934633,478.90195,473.33334,0.1597393900156021,480.0,503.22205,0.33559173345565796,480.0,507.26935,0.031148843467235565,463.30106,486.8902,0.8505747318267822
462.39755,464.18982,0.04166799783706665,480.0,473.1144,0.01200423389673233,458.9038,466.75534,0.44708654284477234,480.0,499.66724,0.01916564628481865,480.0,479.5675,0.03911762312054634,480.0,488.77878,0.0039305598475039005,464.30133,467.87488,0.8263636827468872,459.5699,474.22885,0.9323844909667969,480.0,531.5906,0.0029815712478011847,480.0,447.7903,0.005896035581827164,480.0,550.2147,0.0039518545381724834,480.0,424.53995,0.006249000784009695,480.0,487.43958,0.0024152614641934633,478.5098,473.33334,0.16561201214790344,480.0,503.06042,0.3425491452217102,480.0,508.3948,0.03189864382147789,463.37686,486.1353,0.8541407585144043
462.7963,464.31628,0.042717721313238144,480.0,470.8633,0.012008856050670147,459.08514,466.5146,0.3847585618495941,480.0,500.21927,0.020709335803985596,480.0,479.08536,0.03531121090054512,480.0,509.1647,0.0024152614641934633,464.7894,467.49112,0.7890276908874512,459.86935,474.5022,0.905574381351471,480.0,482.27374,0.0024152614641934633,480.0,446.15338,0.006567713804543018,480.0,544.3041,0.0039060497656464577,480.0,450.77374,0.009255394339561462,480.0,477.24203,0.0024152614641934633,478.90195,474.90195,0.15466156601905823,480.0,503.03363,0.3060532212257385,480.0,506.9625,0.03384224325418472,463.73956,486.55466,0.8221486806869507
462.76367,463.85965,0.04593196511268616,480.0,471.13745,0.011433102190494537,459.3645,466.52728,0.419949471950531,480.0,516.1253,0.021283280104398727,480.0,478.73685,0.034431491047143936,480.0,500.6398,0.0024152605328708887,464.69522,467.8596,0.7913172245025635,459.70343,474.4182,0.9095019102096558,480.0,474.33472,0.0024152614641934633,480.0,446.3174,0.00662307720631361,480.0,511.46436,0.0024343160912394524,480.0,446.5527,0.01126106083393097,480.0,530.72174,0.002972436835989356,478.5098,475.29413,0.1463155299425125,480.0,501.87048,0.3246183693408966,480.0,507.1072,0.03524106740951538,463.34525,486.35025,0.8253291249275208
462.4082,463.85193,0.04663030430674553,480.0,473.02786,0.011992165818810463,459.0228,466.87378,0.45804840326309204,480.0,500.5389,0.024983275681734085,480.0,479.1111,0.038969434797763824,480.0,489.9324,0.0037682000547647476,464.3979,467.87,0.8027585744857788,459.609,474.66583,0.92254638671875,480.0,556.37146,0.005947969853878021,480.0,443.28528,0.006981042213737965,480.0,533.4452,0.003200710518285632,480.0,457.6405,0.010026318021118641,480.0,499.08865,0.0024152626283466816,478.90195,473.7255,0.1595054715871811,480.0,502.46332,0.3819003701210022,480.0,508.00833,0.03700150549411774,463.4718,486.9192,0.824398934841156
462.79794,463.86923,0.03636597841978073,480.0,473.7438,0.01041078008711338,458.92136,466.06607,0.3955409526824951,480.0,498.91064,0.01875804178416729,480.0,478.70276,0.03254501894116402,480.0,489.65588,0.003503978019580245,464.38968,467.38977,0.7901334762573242,459.42438,474.05927,0.9153298139572144,480.0,484.8802,0.0024152614641934633,480.0,451.91623,0.008106909692287445,480.0,545.3027,0.0025999732315540314,480.0,467.5472,0.01221921294927597,480.0,495.72034,0.0024152605328708887,479.29413,473.7255,0.15585528314113617,480.0,502.67496,0.34184733033180237,480.0,508.0819,0.03488951548933983,463.50003,486.33286,0.8242318630218506
163.07251,301.9396,0.9852203130722046,331.59738,284.75073,0.8893126845359802,155.76471,319.68628,0.9974687099456787,332.34927,350.6155,0.9044352769851685,118.14896,444.51584,0.6464225053787231,453.9823,274.14362,0.6508499979972839,167.45534,329.21545,0.9974687099456787,159.30234,339.22754,0.9974687099456787,480.0,334.6629,0.04759933054447174,162.56247,252.68384,0.6189735531806946,468.49048,341.58157,0.23186346888542175,85.50531,221.94275,0.5329191088676453,480.0,267.36884,0.05936504900455475,196.67093,281.7095,0.9591487050056458,212.68639,366.33963,0.9259807467460632,175.0397,412.72427,0.6603671312332153,166.05637,349.39194,0.7692240476608276
462.79684,464.2693,0.03416411578655243,480.0,473.53802,0.011100588366389275,459.05737,466.492,0.37197554111480713,480.0,499.11465,0.01780315488576889,480.0,478.7027,0.029489142820239067,480.0,489.9197,0.0036396717187017202,464.77924,467.4027,0.7843255400657654,460.0986,474.29315,0.9090148210525513,480.0,540.18,0.00443170266225934,480.0,449.7347,0.006208743434399366,480.0,550.3405,0.003444736823439598,480.0,460.53223,0.009699806571006775,480.0,499.7898,0.0024152614641934633,479.29413,473.7255,0.13959495723247528,480.0,502.64902,0.3134356141090393,480.0,505.37067,0.03262355551123619,463.85028,487.27524,0.8239777684211731
462.39822,463.8215,0.03746671602129936,480.0,474.45502,0.011495019309222698,459.00693,466.62598,0.42534273862838745,480.0,497.97174,0.017064837738871574,480.0,479.55554,0.034142110496759415,480.0,485.03857,0.004742203280329704,464.39548,467.8785,0.7953319549560547,459.45834,474.78287,0.9198147058486938,480.0,595.39124,0.004874157253652811,480.0,451.32608,0.0075173694640398026,480.0,554.55164,0.004300008527934551,480.0,464.10092,0.0113410959020257,480.0,478.18997,0.0024152614641934633,478.90195,473.33334,0.1432562619447708,480.0,503.4602,0.33750900626182556,480.0,507.09702,0.032307133078575134,463.24286,487.27905,0.8317610621452332
462.7703,463.86337,0.028482327237725258,480.0,470.51776,0.012180780060589314,459.0344,466.5122,0.3427186906337738,480.0,494.57764,0.017103135585784912,480.0,478.6282,0.030845412984490395,480.0,508.0946,0.0024152605328708887,464.77927,467.39148,0.7787559628486633,459.47437,474.28925,0.9116303324699402,480.0,598.8763,0.0038060741499066353,480.0,451.20285,0.007097254507243633,480.0,555.2632,0.005123760551214218,480.0,463.11322,0.011108809150755405,480.0,478.29166,0.0024152614641934633,478.5098,474.90195,0.13909314572811127,480.0,503.91916,0.3464725613594055,480.0,503.19342,0.039083804935216904,463.23132,487.2854,0.8463406562805176
462.4364,463.8222,0.04222789406776428,480.0,472.2958,0.011330652981996536,458.56067,466.73187,0.4624415338039398,480.0,499.67508,0.01856800727546215,480.0,478.66653,0.03536941483616829,480.0,491.57248,0.0032984507270157337,464.2956,467.87457,0.8210607767105103,459.2346,474.19382,0.927604615688324,480.0,552.6366,0.007379756309092045,480.0,449.07288,0.007673430722206831,480.0,550.9822,0.004892861936241388,480.0,454.27798,0.010689178481698036,480.0,521.25415,0.0024152614641934633,478.5098,473.7255,0.1649690717458725,480.0,502.6175,0.3212556540966034,480.0,505.55994,0.03330693393945694,463.08633,486.54446,0.8352653980255127
462.82724,463.8666,0.04363374784588814,480.0,473.5661,0.01020705047994852,459.03427,466.51215,0.43576323986053467,480.0,495.58258,0.018723415210843086,480.0,478.6283,0.032032862305641174,480.0,486.70715,0.004164891317486763,464.68274,467.86237,0.8069109320640564,459.83582,474.5455,0.9244987964630127,480.0,601.7622,0.003120367182418704,480.0,448.6307,0.006185601931065321,480.0,560.33734,0.00483716931194067,480.0,455.98154,0.009170814417302608,480.0,479.407,0.0024152614641934633,478.5098,472.94116,0.16070456802845,480.0,503.99194,0.3463486135005951,480.0,505.7015,0.03666532039642334,463.68256,487.08624,0.842904269695282
462.81107,463.53757,0.041545767337083817,480.0,470.2813,0.011829312890768051,458.76868,466.62057,0.46944335103034973,480.0,491.34967,0.01798621006309986,480.0,479.05817,0.03703317046165466,480.0,514.3606,0.0024152614641934633,463.99973,467.8836,0.8340564966201782,459.60202,474.89966,0.9408890008926392,480.0,597.4758,0.0029978572856634855,480.0,449.72568,0.008047704584896564,480.0,530.51306,0.003354415763169527,480.0,460.1695,0.011061946861445904,480.0,476.59705,0.0024152614641934633,478.5098,474.90195,0.16911756992340088,480.0,504.72757,0.36443737149238586,480.0,503.69626,0.04230659082531929,463.24442,487.45526,0.8672627806663513
462.8273,463.87195,0.05115199461579323,480.0,475.12207,0.012691033072769642,459.02185,466.89786,0.43231678009033203,480.0,495.25702,0.017210526391863823,480.0,478.66656,0.03743232414126396,480.0,480.9459,0.007597322575747967,464.1063,468.23187,0.7846386432647705,459.56436,474.50272,0.9026643633842468,480.0,565.5892,0.005521624349057674,480.0,448.24426,0.006583294831216335,480.0,570.18823,0.0027214225847274065,480.0,443.79315,0.011619201861321926,480.0,413.94467,0.002580898115411401,478.90195,472.549,0.14444641768932343,480.0,503.7417,0.2962394058704376,480.0,504.42712,0.03369104489684105,463.69754,486.87357,0.8208063244819641
463.17807,463.92572,0.04228232428431511,480.0,470.04895,0.013085254468023777,458.61118,466.85483,0.420298308134079,480.0,493.47223,0.01663864776492119,480.0,478.17117,0.035220175981521606,480.0,511.8909,0.0024152614641934633,464.39542,467.87964,0.8130454421043396,459.56522,474.46176,0.9203423857688904,480.0,489.63193,0.0024152614641934633,480.0,447.57263,0.007113213650882244,480.0,541.5438,0.0026721723843365908,480.0,452.5219,0.013175767846405506,480.0,467.66818,0.0024152614641934633,478.90195,474.90195,0.17935653030872345,480.0,504.63626,0.3280295729637146,480.0,504.14383,0.03562790900468826,463.59653,487.83313,0.8771100044250488
462.43433,464.24252,0.04689263924956322,480.0,473.95862,0.012261356227099895,458.3318,466.86923,0.4356289505958557,480.0,498.8826,0.01813657023012638,480.0,478.66663,0.03743256255984306,480.0,483.4747,0.006269855424761772,464.10577,468.23303,0.80352383852005,459.33252,474.5511,0.917601466178894,480.0,530.61847,0.002794780535623431,480.0,448.46448,0.007680724840611219,480.0,549.70013,0.00322142755612731,480.0,447.5259,0.012413609772920609,480.0,470.39792,0.0024152614641934633,478.5098,473.7255,0.15149825811386108,480.0,502.44168,0.3220454454421997,480.0,505.0304,0.03135078027844429,463.25946,487.1176,0.8355010151863098
462.82193,463.5232,0.05559421330690384,480.0,473.26813,0.010957334190607071,459.47778,466.5322,0.4179709255695343,480.0,517.39435,0.020003698766231537,480.0,477.89474,0.03556060045957565,480.0,485.75797,0.005115056410431862,464.4003,467.87146,0.7701523303985596,460.10083,474.14938,0.8951748013496399,480.0,505.33167,0.0024152614641934633,480.0,448.55258,0.007363744545727968,480.0,519.7692,0.002833019942045212,480.0,457.2142,0.010950463823974133,480.0,476.96466,0.0024152614641934633,478.11765,473.33334,0.15098783373832703,480.0,501.2053,0.348943829536438,480.0,506.02853,0.0413937047123909,463.4872,486.4953,0.8058184385299683
462.7985,463.89062,0.038835301995277405,480.0,474.61285,0.010962223634123802,458.90018,466.89288,0.4633171558380127,480.0,500.9454,0.017362350597977638,480.0,478.58807,0.033640552312135696,480.0,481.1211,0.0063006822019815445,464.39362,467.7606,0.8211396336555481,459.70435,474.547,0.9326531291007996,480.0,523.6684,0.0024152614641934633,480.0,446.79736,0.006724103819578886,480.0,537.184,0.003469943767413497,480.0,433.67535,0.013166242279112339,480.0,410.73764,0.0026496765203773975,478.5098,472.94116,0.16969828307628632,480.0,502.2336,0.3212468922138214,480.0,509.9009,0.02652779221534729,463.70383,486.87726,0.8599721789360046
462.4277,463.79413,0.05472151190042496,480.0,473.92432,0.012117771431803703,458.6095,466.93338,0.42897701263427734,480.0,496.71637,0.019889866933226585,480.0,479.54266,0.03901340067386627,480.0,485.53293,0.005528357345610857,464.10202,468.00314,0.7569185495376587,459.86908,474.90543,0.8941665887832642,480.0,603.3093,0.0030939748976379633,480.0,446.37036,0.008085323497653008,480.0,564.30597,0.003737962106242776,480.0,455.47113,0.011849731206893921,480.0,478.25882,0.0024152614641934633,478.11765,473.33334,0.15381865203380585,480.0,503.22992,0.3175300657749176,480.0,503.92767,0.0392458476126194,463.83514,487.4214,0.8046615719795227
462.82263,463.51285,0.050006210803985596,480.0,475.7055,0.01206632424145937,459.10706,466.71783,0.5013254284858704,480.0,497.1643,0.021922683343291283,480.0,481.0501,0.04152188450098038,480.0,474.31656,0.007979289628565311,463.99994,468.23517,0.8245379328727722,459.70517,474.50266,0.9330993294715881,480.0,601.37036,0.002933736424893141,480.0,446.84418,0.006748693063855171,480.0,562.4694,0.003451918950304389,480.0,433.95883,0.013404516503214836,480.0,475.85355,0.0024152614641934633,478.5098,471.7647,0.17080099880695343,480.0,502.77158,0.3755078613758087,480.0,510.8492,0.038420673459768295,463.28302,486.88867,0.8496529459953308
462.8268,463.83997,0.05226961895823479,480.0,473.98892,0.01137531641870737,459.05118,466.76526,0.48323574662208557,480.0,519.6789,0.01661171391606331,480.0,479.5429,0.04259052500128746,480.0,481.83224,0.006538725923746824,464.29996,467.99847,0.8083802461624146,460.0894,474.91025,0.9203312993049622,480.0,600.3268,0.003462013090029359,480.0,446.98297,0.007456929422914982,480.0,530.09045,0.003354415763169527,480.0,437.05444,0.013924202881753445,480.0,446.7552,0.0024152614641934633,478.11765,471.7647,0.1604621857404709,480.0,501.25253,0.3556769788265228,480.0,507.49963,0.03834434971213341,464.17014,486.10797,0.8260312080383301
462.43683,463.82227,0.05322016775608063,480.0,473.15863,0.013269023969769478,458.47824,466.87546,0.4973536729812622,480.0,499.65707,0.02109680324792862,480.0,478.7027,0.04286523163318634,480.0,483.38574,0.007050315849483013,464.0,468.2366,0.8105192184448242,459.43207,474.75592,0.9246025085449219,480.0,600.6506,0.003266038140282035,480.0,448.30273,0.00795016996562481,480.0,557.22394,0.005515124183148146,480.0,442.92078,0.011797338724136353,480.0,471.08023,0.0024152614641934633,478.5098,472.549,0.1653488725423813,480.0,502.2973,0.3352932631969452,480.0,505.82135,0.033864326775074005,463.4877,486.73224,0.8375068306922913
462.79498,463.86273,0.05954359099268913,480.0,473.4524,0.012179724872112274,459.02264,466.8737,0.490578293800354,480.0,498.1889,0.01919681578874588,480.0,479.08563,0.04231661185622215,480.0,484.91135,0.005621195770800114,464.10712,468.23398,0.8113947510719299,459.69513,475.03085,0.9239197373390198,480.0,599.4003,0.003352407831698656,480.0,448.7272,0.008197239600121975,480.0,558.7018,0.003817265620455146,480.0,454.29987,0.011733198538422585,480.0,476.80798,0.0024152605328708887,478.90195,472.549,0.16769960522651672,480.0,502.27487,0.31877464056015015,480.0,506.25632,0.03312591463327408,463.46017,487.09775,0.8214772939682007
462.4363,463.7823,0.056757066398859024,480.0,472.90323,0.011138486675918102,458.79242,466.69824,0.5238825678825378,480.0,516.12213,0.02008718065917492,480.0,479.52924,0.0446007139980793,480.0,484.171,0.0061559174209833145,464.0,468.23627,0.8343364596366882,459.70038,474.75073,0.930077075958252,480.0,479.5371,0.0024152614641934633,480.0,446.28702,0.007131064310669899,480.0,507.7593,0.002668016357347369,480.0,441.01358,0.01322720292955637,480.0,471.97824,0.0024152614641934633,478.5098,472.15686,0.16185633838176727,480.0,501.4018,0.3655780553817749,480.0,507.3118,0.033890023827552795,463.50467,486.5064,0.8345041871070862
462.82263,463.51285,0.04847113788127899,480.0,473.79575,0.010603669099509716,459.2221,466.77692,0.4703163802623749,480.0,505.41653,0.020215468481183052,480.0,479.11105,0.035863619297742844,480.0,481.167,0.006560410372912884,464.39682,468.22394,0.7904026508331299,459.6204,474.2753,0.9183239340782166,480.0,488.73495,0.0024152614641934633,480.0,446.20056,0.006496321875602007,480.0,517.2615,0.0026908463332802057,480.0,426.85306,0.008882250636816025,480.0,421.3729,0.0024152605328708887,478.5098,472.15686,0.15794412791728973,480.0,501.7708,0.3242220878601074,480.0,506.95508,0.03500641882419586,463.13623,486.00372,0.8159247636795044
462.82333,463.84265,0.04797924682497978,480.0,472.95642,0.011674326844513416,459.16525,466.82715,0.4879359304904938,480.0,509.48676,0.025876224040985107,480.0,478.6666,0.04066812992095947,480.0,484.0828,0.005583641119301319,464.3979,467.87802,0.8207142353057861,460.13797,474.55206,0.9337841868400574,480.0,554.8699,0.004889060743153095,480.0,446.57022,0.007154980208724737,480.0,498.2887,0.002953246235847473,480.0,444.75507,0.012429824098944664,480.0,470.99716,0.0024152614641934633,477.7255,471.7647,0.18083712458610535,480.0,501.79623,0.35963261127471924,480.0,506.69043,0.03855893388390541,463.50702,486.50626,0.8589974045753479
463.17795,463.90637,0.039514459669589996,480.0,474.66336,0.011310847476124763,459.32837,466.63318,0.4868848919868469,480.0,518.22815,0.017891637980937958,480.0,479.11105,0.03743249177932739,480.0,482.20407,0.006370415445417166,464.6007,467.77032,0.8516287803649902,459.9702,474.42282,0.9448065161705017,480.0,598.0488,0.003966207150369883,480.0,448.78165,0.006302772555500269,480.0,525.73267,0.0036128899082541466,480.0,453.50162,0.01081270445138216,480.0,445.51816,0.0024152614641934633,478.5098,472.549,0.17252805829048157,480.0,501.61667,0.3531445860862732,480.0,507.8517,0.03206488862633705,463.7465,486.49774,0.8741903901100159
462.48386,463.15237,0.048433005809783936,480.0,474.81415,0.013657022267580032,459.10736,466.51544,0.49124881625175476,480.0,502.1291,0.023878101259469986,480.0,479.5427,0.04286457598209381,480.0,481.42773,0.009059133008122444,463.99997,468.2366,0.8245534896850586,459.70282,474.62332,0.9335193037986755,480.0,596.774,0.0038291262462735176,480.0,448.81656,0.007221887353807688,480.0,525.9907,0.002965371124446392,480.0,456.14655,0.011320818215608597,480.0,429.3971,0.0024152626283466816,477.7255,472.94116,0.18164150416851044,480.0,502.3532,0.37372463941574097,480.0,506.42734,0.04458897188305855,463.08426,486.69907,0.8649993538856506
462.43277,463.81726,0.054718371480703354,480.0,472.22034,0.011340202763676643,458.6392,466.85608,0.48357677459716797,480.0,498.4309,0.019102634862065315,480.0,479.0581,0.03874817118048668,480.0,491.1762,0.003488978836685419,464.0,468.1154,0.8247666954994202,459.66098,474.1927,0.9262346625328064,480.0,599.7824,0.0037267650477588177,480.0,443.1763,0.007298205979168415,480.0,556.3156,0.005152219440788031,480.0,445.8229,0.012386222369968891,480.0,517.09094,0.0024152614641934633,478.5098,473.7255,0.16586577892303467,480.0,503.0632,0.3412889838218689,480.0,504.9543,0.032258160412311554,463.44043,487.27444,0.8589646220207214
462.78168,463.52386,0.04547414928674698,480.0,473.4257,0.012280081398785114,458.63986,466.80612,0.4503733813762665,480.0,494.7885,0.01857490837574005,480.0,479.99832,0.03742649778723717,480.0,487.17145,0.0048571317456662655,463.9995,468.11508,0.812599241733551,459.56598,474.41568,0.9234934449195862,480.0,603.35986,0.0030857331585139036,480.0,449.72263,0.007717595435678959,480.0,561.5542,0.00609169015660882,480.0,449.82608,0.010527068749070168,480.0,480.9316,0.0024152614641934633,478.5098,474.11765,0.16695907711982727,480.0,504.23447,0.35656505823135376,480.0,503.98914,0.036606479436159134,463.22556,487.44754,0.8491540551185608
462.47394,463.8183,0.054959118366241455,480.0,472.2656,0.011868041940033436,458.5839,466.8535,0.5103635191917419,480.0,498.0473,0.018525779247283936,480.0,478.6281,0.03901238739490509,480.0,489.50867,0.004115178715437651,463.99982,467.7668,0.8411210775375366,459.70517,474.5025,0.932944118976593,480.0,600.39185,0.003608871717005968,480.0,444.44446,0.006296542938798666,480.0,557.5058,0.006862396374344826,480.0,423.69305,0.006084923166781664,480.0,490.32224,0.0024152614641934633,478.11765,473.7255,0.17427100241184235,480.0,503.0832,0.3518252670764923,480.0,503.38867,0.03652528300881386,463.12396,487.08636,0.8689168691635132
462.4216,463.49167,0.05117762088775635,480.0,472.95282,0.011609469540417194,458.77075,466.50034,0.4885079562664032,480.0,495.70154,0.019675374031066895,480.0,479.52826,0.04269009828567505,480.0,485.10965,0.005363458767533302,464.2988,467.76163,0.8237192034721375,459.71094,474.19254,0.9290545582771301,480.0,596.0019,0.005615438800305128,480.0,446.90134,0.007790271192789078,471.96536,566.79834,0.0035490167792886496,480.0,422.3201,0.005455643404275179,480.0,475.25476,0.0024152626283466816,478.90195,472.94116,0.17069202661514282,480.0,503.68195,0.3529374599456787,480.0,504.00046,0.03659355640411377,463.46976,486.89307,0.8602140545845032
462.4369,463.8257,0.050027720630168915,480.0,480.73035,0.011600827798247337,458.79285,466.9422,0.44796112179756165,480.0,497.7183,0.018346766009926796,480.0,479.08514,0.03704473748803139,480.0,447.01923,0.0039544194005429745,464.1043,468.23245,0.7883617877960205,458.82352,471.37256,0.8928587436676025,480.0,601.1774,0.003532297909259796,480.0,448.21396,0.006873854901641607,480.0,556.4231,0.003940631169825792,480.0,422.94858,0.005565360188484192,480.0,335.55325,0.056135427206754684,480.0,458.5241,0.11136458814144135,480.0,503.0374,0.3036298453807831,480.0,502.4082,0.037419676780700684,463.45682,487.0614,0.8042994141578674
462.82654,463.8399,0.05186508968472481,480.0,473.61835,0.011103184893727303,459.4928,466.77417,0.4687398672103882,480.0,503.53085,0.019146349281072617,480.0,479.54242,0.03901237994432449,480.0,483.31757,0.006114264950156212,464.50165,468.22452,0.7978391647338867,460.00232,474.6659,0.9087101817131042,480.0,561.66077,0.004665339831262827,480.0,446.45337,0.005796840414404869,480.0,524.3997,0.0028969929553568363,480.0,443.10428,0.010592569597065449,480.0,458.1076,0.0024152614641934633,478.90195,472.549,0.1503598988056183,480.0,502.48355,0.31167322397232056,480.0,505.40717,0.03530332073569298,463.5203,486.1375,0.818796694278717
462.79605,464.29565,0.044931478798389435,480.0,472.08514,0.011855600401759148,458.61612,466.61725,0.46296632289886475,480.0,499.17535,0.01781564950942993,480.0,478.5873,0.03390895947813988,480.0,493.48392,0.0028833255637437105,463.99966,467.76706,0.8297117948532104,459.4319,474.55005,0.9348773956298828,480.0,540.8538,0.004986737389117479,480.0,443.98312,0.006772854831069708,480.0,549.9147,0.003806558670476079,480.0,432.7254,0.013479412533342838,480.0,553.11304,0.005432974547147751,478.90195,474.11765,0.1563604474067688,480.0,503.04733,0.31484073400497437,480.0,503.90753,0.03205614164471626,463.66125,487.2565,0.8538339138031006
462.46997,463.82593,0.04921291768550873,480.0,472.56934,0.011928418651223183,459.05112,466.76517,0.46701815724372864,480.0,503.728,0.023641016334295273,480.0,478.6665,0.03857896104454994,480.0,487.2403,0.004956226330250502,464.39682,468.2159,0.8043901920318604,459.70282,474.62332,0.922909140586853,480.0,583.2787,0.00862311851233244,480.0,447.27496,0.007095481269061565,480.0,525.2775,0.0032980618998408318,480.0,436.06534,0.015089009888470173,480.0,478.1728,0.0024152614641934633,477.7255,472.94116,0.17819692194461823,480.0,502.31317,0.37400028109550476,480.0,504.30737,0.04641467332839966,463.51273,486.27072,0.8506544232368469
462.4318,464.19598,0.04235496371984482,480.0,473.92743,0.012920509092509747,458.63922,466.85608,0.4725100100040436,480.0,499.43457,0.021069787442684174,480.0,479.9976,0.040964122861623764,480.0,480.33722,0.008328402414917946,463.99982,468.23688,0.823154628276825,459.43195,474.5501,0.934194803237915,480.0,498.44153,0.0024152614641934633,480.0,446.8033,0.007817523553967476,480.0,546.95935,0.0035954436752945185,480.0,425.65518,0.00769676873460412,480.0,386.74112,0.005917082075029612,478.5098,473.33334,0.16535980999469757,480.0,503.41425,0.35480543971061707,480.0,503.81488,0.03945358097553253,462.89005,487.0997,0.8554161190986633
462.3901,463.82404,0.04628484696149826,480.0,472.24872,0.012449529953300953,458.64294,466.49472,0.4464144706726074,480.0,509.46497,0.0237688347697258,480.0,479.11096,0.03877342864871025,480.0,489.8448,0.003931741695851088,463.99966,467.8821,0.8081020712852478,459.2792,474.232,0.9209343791007996,480.0,493.74472,0.0024152614641934633,480.0,447.5508,0.007434823550283909,480.0,503.96515,0.002654073992744088,480.0,410.41705,0.0024152614641934633,480.0,492.56937,0.0024152614641934633,478.5098,473.7255,0.155770942568779,480.0,502.35864,0.3391101658344269,480.0,504.5112,0.04050547629594803,463.00452,485.79645,0.8200929760932922
