right knee latitude,right knee longitude,right knee accuracy score,nose latitude,nose longitude,nose accuracy score,right ear latitude,right ear longitude,right ear accuracy score,right elbow latitude,right elbow longitude,right elbow accuracy score,right ankle latitude,right ankle longitude,right ankle accuracy score,right eye latitude,right eye longitude,right eye accuracy score,left shoulder latitude,left shoulder longitude,left shoulder accuracy score,left eye latitude,left eye longitude,left eye accuracy score,right shoulder latitude,right shoulder longitude,right shoulder accuracy score,left ear latitude,left ear longitude,left ear accuracy score,left wrist latitude,left wrist longitude,left wrist accuracy score,left elbow latitude,left elbow longitude,left elbow accuracy score,left ankle latitude,left ankle longitude,left ankle accuracy score,right wrist latitude,right wrist longitude,right wrist accuracy score,right hip latitude,right hip longitude,right hip accuracy score,left hip latitude,left hip longitude,left hip accuracy score,left knee latitude,left knee longitude,left knee accuracy score
472.1356,278.84784,0.6442686319351196,165.22485,345.90585,0.9974687099456787,162.21176,323.7405,0.9083853363990784,289.10666,276.2289,0.9884278178215027,480.0,273.4127,0.021805481985211372,156.05682,337.38867,0.9974687099456787,233.86848,385.75516,0.9946708083152771,157.62823,356.18945,0.9974687099456787,222.92453,298.05408,0.9970601201057434,166.62025,368.62302,0.972055971622467,378.21558,395.11496,0.8401062488555908,309.6653,397.8397,0.9141800999641418,480.0,348.34222,0.09435958415269852,354.35318,259.56866,0.9339581727981567,345.28372,295.42902,0.9094116687774658,364.86273,353.17648,0.9261446595191956,480.0,347.67004,0.42053964734077454
480.0,479.3779,0.0069677336141467094,463.8464,469.1771,0.7525818943977356,461.77298,463.4332,0.06595421582460403,480.0,454.89557,0.014291266910731792,480.0,455.0385,0.0024152614641934633,458.88632,467.44806,0.45797204971313477,480.0,500.1282,0.3730497658252716,459.48096,474.7551,0.85860675573349,478.90195,473.7255,0.1375434398651123,462.7214,485.6804,0.7390127182006836,480.0,482.22748,0.04735289886593819,480.0,512.3002,0.033492572605609894,480.0,552.6808,0.00445057637989521,480.0,472.13934,0.017270725220441818,480.0,474.1446,0.011349284090101719,479.3124,570.0742,0.003099738387390971,479.12296,578.2648,0.0024152614641934633
480.0,477.08838,0.010131578892469406,463.44696,469.48755,0.7923669219017029,461.167,463.03455,0.07178198546171188,480.0,452.9279,0.016577094793319702,480.0,471.9442,0.0025305142626166344,458.96234,467.39145,0.5242719054222107,480.0,501.5305,0.39873409271240234,459.5102,475.27097,0.8876728415489197,478.5098,473.33334,0.18014879524707794,462.5887,486.17294,0.7442420721054077,480.0,482.98483,0.05472513660788536,480.0,508.77502,0.04654020816087723,480.0,528.9899,0.002522809896618128,480.0,471.976,0.02369212917983532,480.0,474.85086,0.016232306137681007,480.0,531.0706,0.01693461276590824,480.0,546.5829,0.0030309846624732018
480.0,479.3763,0.012701421044766903,463.00458,469.17334,0.8426674008369446,460.7946,463.3783,0.08170194178819656,480.0,454.59222,0.0214605201035738,480.0,467.21136,0.0026043406687676907,458.4253,467.33243,0.5219336152076721,480.0,501.69626,0.4324152171611786,459.20697,474.91226,0.895637571811676,478.5098,474.11765,0.19570858776569366,462.29678,485.83453,0.7789404392242432,480.0,487.77817,0.043349698185920715,480.0,509.41443,0.054648417979478836,480.0,594.5198,0.004918256774544716,480.0,473.1746,0.027784766629338264,480.0,476.61615,0.020348625257611275,480.0,544.95154,0.011975398287177086,480.0,528.7782,0.004211608320474625
480.0,479.52344,0.012293900363147259,463.2688,469.4719,0.8528134822845459,461.36664,463.42676,0.09053489565849304,480.0,451.19913,0.01639627106487751,480.0,463.38193,0.0024152614641934633,458.32578,467.57935,0.5723757743835449,480.0,501.28867,0.4223659336566925,459.43295,475.23254,0.9163480997085571,478.5098,473.7255,0.19799712300300598,462.58423,485.97925,0.7809959650039673,480.0,486.26508,0.045621491968631744,480.0,510.81378,0.029320331290364265,480.0,552.95026,0.009233937598764896,480.0,472.2013,0.02936389110982418,480.0,476.35886,0.0192734282463789,475.7101,567.58496,0.0034661234822124243,475.13672,575.48413,0.003875809023156762
480.0,470.62485,0.009195665828883648,463.2881,469.4647,0.8451952934265137,461.0763,463.40347,0.07803769409656525,480.0,453.2663,0.020287182182073593,480.0,479.03482,0.003146825823932886,458.4274,467.4692,0.5867049694061279,480.0,501.04172,0.478413850069046,459.31738,475.1383,0.9178383350372314,477.7255,472.15686,0.21258242428302765,462.72086,485.55316,0.8017724752426147,480.0,487.21246,0.04686444252729416,480.0,511.079,0.0363030843436718,480.0,588.2032,0.00702843489125371,480.0,471.95447,0.024218393489718437,480.0,480.39514,0.022368263453245163,475.90662,570.1777,0.002997748786583543,477.86713,580.04694,0.0038977116346359253
480.0,469.6291,0.008478823117911816,463.28677,468.59265,0.8563914895057678,460.79688,463.28513,0.06751812249422073,480.0,451.7413,0.01734037511050701,480.0,483.5651,0.0024152614641934633,458.90973,466.86844,0.5619975924491882,480.0,501.90582,0.47704070806503296,459.4833,474.4443,0.9295276999473572,477.33334,473.33334,0.21770592033863068,461.76562,486.07498,0.8504360914230347,480.0,494.46274,0.027115466073155403,480.0,513.23773,0.04138572886586189,480.0,598.20483,0.004414071794599295,480.0,472.4112,0.023081865161657333,480.0,479.16306,0.01920938864350319,480.0,540.61566,0.011180244386196136,480.0,527.0562,0.003603618359193206
480.0,467.67865,0.008860745467245579,463.2066,469.76114,0.8191335797309875,461.14005,463.36353,0.08559262007474899,480.0,452.992,0.017167260870337486,480.0,492.59808,0.0025643163826316595,458.77194,467.79797,0.5675920844078064,480.0,500.1174,0.3982408046722412,459.40897,475.2332,0.8792905807495117,478.5098,472.94116,0.1774243414402008,462.30463,486.12366,0.7476915717124939,480.0,491.01788,0.032443463802337646,480.0,511.30115,0.031092923134565353,480.0,601.41077,0.0036946518812328577,480.0,472.44843,0.025280319154262543,480.0,478.42496,0.01791747845709324,471.7147,582.2816,0.0024368208833038807,480.0,583.58655,0.0031544906087219715
480.0,477.01956,0.010645131580531597,463.3118,469.02078,0.8231438398361206,460.78464,463.29926,0.09143804013729095,480.0,451.6049,0.02363772690296173,480.0,469.1264,0.0024152614641934633,458.69766,467.40118,0.5941404104232788,480.0,499.46368,0.47963663935661316,459.59433,474.75314,0.907747209072113,476.94116,473.7255,0.23409511148929596,462.08707,485.6396,0.7767577767372131,480.0,496.98105,0.02965204417705536,480.0,513.262,0.041615668684244156,480.0,602.6244,0.0034165694378316402,480.0,470.93704,0.028752151876688004,480.0,475.17224,0.01847991906106472,475.85016,595.06433,0.0026807638350874186,447.90677,640.0,0.0024152614641934633
480.0,470.30222,0.0076264990493655205,463.71838,469.1776,0.822231650352478,461.16348,463.32928,0.09000230580568314,480.0,453.94714,0.021464254707098007,480.0,480.9373,0.0024152614641934633,459.2061,467.4753,0.593011200428009,480.0,499.975,0.42422786355018616,459.9634,474.8271,0.9107458591461182,476.549,471.7647,0.21297882497310638,462.51782,485.40298,0.7919536828994751,480.0,496.2554,0.025975557044148445,480.0,510.84735,0.04316096007823944,480.0,633.05963,0.002729094820097089,480.0,471.56067,0.022308815270662308,480.0,479.58615,0.017030376940965652,476.84448,586.8653,0.00263970997184515,480.0,596.9921,0.002748287282884121
480.0,489.46585,0.004209449514746666,463.85156,469.17368,0.7806993722915649,461.5031,463.32907,0.10155977308750153,480.0,452.7899,0.02264295518398285,480.0,496.0826,0.0024152614641934633,459.31305,467.30658,0.5677691698074341,480.0,497.9269,0.42018240690231323,460.08853,474.8718,0.8845023512840271,477.33334,470.58823,0.20228265225887299,462.91266,484.99933,0.7575950622558594,480.0,499.32938,0.02502104826271534,480.0,511.92166,0.03281841054558754,480.0,589.7859,0.005274924915283918,480.0,470.22116,0.022304069250822067,480.0,486.2339,0.01474953256547451,480.0,600.97943,0.0024152614641934633,480.0,608.3574,0.0024152614641934633
480.0,483.43634,0.007282504346221685,463.45258,469.63596,0.7225860357284546,461.52017,463.3428,0.09668555110692978,480.0,454.6721,0.01905965991318226,480.0,475.35464,0.0024152626283466816,459.38046,467.9958,0.5146026611328125,480.0,497.1681,0.3379225432872772,459.88074,475.02985,0.8130560517311096,478.11765,471.7647,0.16928286850452423,463.28552,485.08688,0.6557695269584656,480.0,499.03726,0.019002340734004974,480.0,512.1748,0.030962685123085976,478.74258,640.0,0.0024152614641934633,480.0,472.01224,0.024839753285050392,480.0,483.6898,0.015994669869542122,480.0,599.84186,0.0026579166296869516,458.71613,640.0,0.0026506809517741203
480.0,491.37653,0.0035786868538707495,463.4457,469.16174,0.778914213180542,461.49213,463.37744,0.09975474327802658,480.0,455.91116,0.021068328991532326,480.0,528.17926,0.0024420865811407566,459.2822,467.45438,0.5384954214096069,480.0,498.80484,0.4422781467437744,460.0026,474.50238,0.8691871762275696,477.33334,471.37256,0.18898877501487732,462.72406,485.35483,0.7752742171287537,480.0,491.25745,0.03699863329529762,480.0,512.3861,0.0401797741651535,478.9867,640.0,0.0024152614641934633,480.0,472.46027,0.025225676596164703,480.0,485.80853,0.016537977382540703,480.0,592.6659,0.0024152614641934633,468.93823,640.0,0.0024152614641934633
480.0,472.10477,0.008187553845345974,463.71347,469.17294,0.7178061008453369,462.09204,463.15515,0.08337146043777466,480.0,455.14017,0.018864978104829788,480.0,478.60068,0.0024152614641934633,459.17505,467.539,0.46941104531288147,480.0,499.5623,0.40065109729766846,459.57706,474.87628,0.8397757411003113,477.7255,472.549,0.17931360006332397,463.08957,485.89597,0.7211765646934509,480.0,487.5524,0.04181131720542908,480.0,512.2753,0.03532928600907326,479.13174,640.0,0.0024152614641934633,480.0,473.69617,0.027554050087928772,480.0,479.57056,0.0169827863574028,477.95306,595.64276,0.0024152626283466816,464.60815,640.0,0.0024152614641934633
480.0,470.78174,0.007723166141659021,463.30667,469.4714,0.7717204093933105,461.48184,463.04883,0.103343166410923,480.0,453.13614,0.017282074317336082,480.0,481.03293,0.0024152614641934633,458.96295,467.51907,0.5597949624061584,480.0,498.7362,0.43916070461273193,459.57687,474.75336,0.8756914138793945,477.33334,471.7647,0.19932112097740173,462.4553,485.62088,0.746854841709137,480.0,488.3777,0.041070885956287384,480.0,512.6976,0.03947080299258232,480.0,625.2084,0.0037267617881298065,480.0,472.0708,0.02433008886873722,480.0,479.52655,0.017717650160193443,477.68332,589.13354,0.0028683531563729048,472.88947,640.0,0.0024152614641934633
480.0,477.43896,0.009946838021278381,463.72067,469.1774,0.7798005938529968,461.4465,463.027,0.09915877878665924,480.0,452.74466,0.015685057267546654,480.0,472.93262,0.0024152614641934633,459.31256,467.33383,0.5697035789489746,480.0,499.4119,0.40622657537460327,460.0898,474.99115,0.8767651319503784,476.549,472.15686,0.21180452406406403,462.8592,485.8854,0.7555676698684692,480.0,486.38782,0.04486876353621483,480.0,512.6182,0.045062918215990067,480.0,601.6087,0.0030817945953458548,480.0,471.76645,0.023461859673261642,480.0,476.2262,0.016127120703458786,477.26837,590.585,0.002686545019969344,477.649,640.0,0.0024152614641934633
480.0,474.47134,0.008120820857584476,463.44485,469.4744,0.7623606324195862,461.4455,463.66666,0.10144839435815811,480.0,453.3141,0.016637196764349937,480.0,476.84058,0.0024152614641934633,458.9315,467.62302,0.5194977521896362,480.0,498.69202,0.39189231395721436,459.7383,474.75012,0.86318039894104,477.7255,471.7647,0.171516552567482,462.68546,485.86755,0.7445427775382996,480.0,487.47827,0.039494238793849945,480.0,512.2479,0.033778369426727295,480.0,640.0,0.0024152614641934633,480.0,472.31528,0.02345077320933342,480.0,478.2933,0.015122778713703156,476.18433,593.5503,0.0024152614641934633,469.89215,640.0,0.0024152614641934633
480.0,472.71722,0.008920645341277122,463.28046,469.01743,0.819477379322052,461.3172,463.41672,0.05978727340698242,480.0,453.93744,0.01990469917654991,480.0,476.96774,0.0024152614641934633,458.49014,467.10397,0.5052640438079834,480.0,500.30396,0.44280463457107544,459.06702,474.54614,0.9147822260856628,477.7255,472.15686,0.19342060387134552,462.127,486.15356,0.8368175625801086,480.0,495.86,0.02392566204071045,480.0,514.55255,0.033402055501937866,479.48972,640.0,0.0024188810493797064,480.0,472.63736,0.0226681437343359,480.0,477.9173,0.017524968832731247,477.33618,590.08484,0.0024152605328708887,462.7996,640.0,0.0024323344696313143
480.0,484.70557,0.007193876430392265,463.44495,469.47452,0.7928630113601685,461.44653,463.0269,0.07688827812671661,480.0,453.26233,0.018778719007968903,480.0,477.05182,0.0027092616073787212,459.02985,467.49576,0.541496992111206,480.0,500.19803,0.42326679825782776,459.83768,474.99078,0.888164758682251,477.7255,471.37256,0.1839044988155365,462.84158,485.63425,0.7489294409751892,480.0,490.53806,0.03549446910619736,480.0,511.53314,0.04995046928524971,480.0,640.0,0.0024152614641934633,480.0,472.81155,0.02501155622303486,480.0,484.80118,0.016170348972082138,477.7512,593.5249,0.003035545814782381,460.0657,640.0,0.0024152626283466816
480.0,474.51904,0.008656690828502178,463.19302,469.6452,0.8128382563591003,461.0868,463.3327,0.08595874905586243,480.0,453.64505,0.01935354433953762,480.0,476.36948,0.0024152614641934633,458.73227,467.60858,0.5931859612464905,480.0,499.35757,0.3998485505580902,459.5096,475.23148,0.8970745801925659,478.11765,472.15686,0.1743491291999817,462.42105,486.0,0.7427541613578796,480.0,495.2672,0.02265743911266327,480.0,512.1512,0.03878266364336014,480.0,619.4114,0.003858353476971388,480.0,473.15817,0.022663500159978867,480.0,482.1741,0.017104603350162506,479.427,596.2996,0.0030759212095290422,474.58508,640.0,0.0024152614641934633
480.0,467.36108,0.006736982148140669,463.442,469.1784,0.8087866306304932,461.4379,463.38452,0.08507584035396576,480.0,452.54547,0.01785445772111416,480.0,501.45016,0.0024152614641934633,459.13843,467.63806,0.5691131949424744,480.0,500.1051,0.4037700295448303,459.96857,474.99094,0.901721715927124,478.11765,472.15686,0.17115342617034912,462.6912,486.25235,0.7646222710609436,480.0,498.8642,0.02127719111740589,480.0,512.4627,0.03475503250956535,480.0,640.0,0.0024152614641934633,480.0,471.28253,0.019162993878126144,480.0,479.64764,0.016964955255389214,474.8074,588.1698,0.0024152626283466816,470.77417,619.34454,0.0024152614641934633
480.0,550.6448,0.005015811882913113,463.639,469.94037,0.7923217415809631,461.57162,463.36304,0.09447257965803146,480.0,453.56134,0.019604822620749474,480.0,551.5824,0.004725867882370949,459.27283,467.87927,0.5810636281967163,480.0,499.43463,0.39325952529907227,460.02094,475.5138,0.871321439743042,478.5098,470.19608,0.1675676703453064,463.2714,485.7401,0.7213290333747864,480.0,487.94028,0.03673678636550903,480.0,510.65695,0.03647315129637718,480.0,599.57495,0.003413439029827714,480.0,472.25504,0.025011563673615456,480.0,494.8204,0.01070223655551672,477.85794,583.8313,0.0024638085160404444,480.0,581.6221,0.0027108443900942802
480.0,467.8602,0.006577368825674057,463.6213,469.8302,0.7030291557312012,461.52676,463.45853,0.08658544719219208,480.0,455.5584,0.01891148090362549,480.0,489.3292,0.002462998731061816,459.1597,468.07346,0.47579142451286316,480.0,497.89258,0.3760110139846802,459.7163,474.9833,0.798766553401947,477.7255,473.7255,0.17758309841156006,462.56485,485.60406,0.6710795760154724,480.0,481.89438,0.055447522550821304,480.0,507.87024,0.06091354414820671,480.0,596.4274,0.004447906743735075,480.0,473.75873,0.02817431278526783,480.0,477.397,0.019621916115283966,473.08905,583.3032,0.0024152614641934633,475.73386,581.1991,0.002554201288148761
480.0,477.9924,0.007743386086076498,463.4511,469.8157,0.7328948378562927,461.86786,464.02988,0.10089782625436783,480.0,455.3375,0.01701238378882408,480.0,473.0575,0.0024152614641934633,459.0426,467.99753,0.5118487477302551,480.0,498.68597,0.3605571687221527,459.47934,474.99023,0.8253788948059082,478.5098,472.549,0.16393843293190002,463.26498,485.35205,0.7024498581886292,480.0,481.89886,0.046860311180353165,480.0,508.95172,0.04445738345384598,480.0,640.0,0.0024152614641934633,480.0,473.05005,0.021420301869511604,480.0,476.2892,0.014365029521286488,475.15982,585.79364,0.0025649298913776875,480.0,592.39264,0.0036462850403040648
420.39737,265.32938,0.2618696689605713,160.47878,345.92426,0.9970013499259949,162.01459,336.51294,0.06720345467329025,286.20203,280.29965,0.9505008459091187,439.366,253.72629,0.18929655849933624,150.77199,343.26135,0.9768313765525818,238.9498,393.5038,0.9891226887702942,153.06483,358.0721,0.9974687099456787,218.73697,316.3931,0.9900166392326355,166.78308,381.01187,0.9970177412033081,395.02432,390.79684,0.9134162068367004,322.3214,402.3456,0.8906422257423401,480.0,352.0,0.04483805596828461,342.22943,255.24535,0.9227688908576965,345.90845,286.3792,0.8903840184211731,369.17648,350.82352,0.9101998805999756,480.0,351.5522,0.4745170474052429
477.14392,281.1771,0.4131547510623932,157.34666,347.77313,0.9974687099456787,158.1977,332.57272,0.6750719547271729,290.7181,287.4864,0.8850374817848206,480.0,278.56412,0.029026012867689133,147.50015,340.9242,0.996208906173706,228.6136,398.33765,0.9896945953369141,150.18288,359.52893,0.9974687099456787,222.72812,315.81784,0.990371823310852,162.37967,378.9378,0.9944561123847961,371.31204,403.24753,0.9232950210571289,304.983,409.20218,0.9277828335762024,480.0,357.32828,0.044836148619651794,358.2116,267.85504,0.9381257891654968,348.87595,301.88657,0.9481271505355835,363.29413,359.7647,0.9127115607261658,480.0,358.73904,0.3891783356666565
475.23514,282.53436,0.5469847917556763,160.70749,332.72165,0.9974676370620728,157.63103,308.93195,0.9498440027236938,303.40042,275.59378,0.8045036792755127,480.0,281.94592,0.01883656717836857,150.39586,323.7155,0.9974687099456787,220.44797,384.9887,0.9905706644058228,154.10526,342.6164,0.9974687099456787,231.44466,295.13733,0.9915114045143127,164.38417,355.57993,0.9817703366279602,353.64417,414.8795,0.731369137763977,287.3166,406.3328,0.930977463722229,480.0,351.43723,0.04185809940099716,375.74722,266.26813,0.8410967588424683,350.68433,301.36337,0.7018879055976868,359.451,369.56863,0.800665020942688,480.0,357.75247,0.5807160139083862
479.1405,280.70956,0.34760597348213196,162.43832,315.61047,0.9974687099456787,159.04942,291.57028,0.9601107835769653,316.26196,269.55386,0.7786357998847961,480.0,280.64862,0.018303487449884415,152.32315,306.6718,0.9974687099456787,214.19139,366.5061,0.9914912581443787,155.2031,326.28287,0.9974687099456787,234.41463,281.3317,0.987664520740509,164.00006,338.7618,0.9698638916015625,353.15195,401.53555,0.7243529558181763,287.48224,394.5487,0.9168984889984131,480.0,351.68213,0.033847372978925705,380.61334,261.04004,0.8895924091339111,355.9092,296.3549,0.5542229413986206,358.58823,360.94116,0.7226780652999878,480.0,355.3317,0.5949177742004395
480.0,478.628,0.007686832919716835,463.8488,469.18015,0.7125808596611023,461.82355,463.41885,0.06985832005739212,480.0,454.99527,0.01361901592463255,480.0,466.12662,0.0024152614641934633,459.0247,467.28583,0.4691140949726105,480.0,500.74487,0.38901835680007935,459.60806,474.7096,0.8558365702629089,477.33334,473.33334,0.15974438190460205,462.84158,485.63425,0.7495273947715759,480.0,495.54486,0.019414065405726433,480.0,512.24207,0.03692301735281944,480.0,608.773,0.002448353450745344,480.0,473.1754,0.01861935295164585,480.0,476.9178,0.013426341116428375,474.93683,588.39197,0.0024152605328708887,449.659,640.0,0.0035265085753053427
480.0,599.7807,0.0025346025358885527,463.8748,469.6449,0.7499927282333374,461.82364,463.4078,0.0779067724943161,480.0,461.79163,0.023192893713712692,480.0,600.03546,0.0033495365642011166,459.1694,467.67038,0.5026779174804688,480.0,499.29434,0.37957459688186646,459.60785,472.549,0.8487074971199036,480.0,458.85648,0.12551714479923248,462.99002,486.0,0.7424768805503845,480.0,493.96942,0.027891581878066063,480.0,510.97903,0.04290575906634331,480.0,601.8271,0.0030014249496161938,480.0,473.1401,0.02498943731188774,480.0,557.46356,0.008470160886645317,480.0,597.03864,0.0024152605328708887,478.2251,640.0,0.0024405489675700665
480.0,481.0231,0.010709680616855621,463.30154,469.15833,0.7882350087165833,461.04276,462.97876,0.09259697049856186,480.0,453.16583,0.016523433849215508,480.0,464.58557,0.0024319167714565992,458.5774,467.16516,0.5504271388053894,480.0,499.9619,0.3929964303970337,459.3581,474.75754,0.8756076097488403,478.90195,472.549,0.1710919439792633,462.4798,485.39676,0.7281315326690674,480.0,497.5368,0.024503076449036598,480.0,510.58563,0.035257015377283096,480.0,603.9974,0.002501868177205324,480.0,472.84616,0.02248983085155487,480.0,483.3167,0.01647154986858368,480.0,596.07336,0.0024152626283466816,480.0,640.0,0.0024152614641934633
480.0,488.89743,0.004605250898748636,463.27173,468.83463,0.7736021280288696,460.98132,463.03387,0.0805899053812027,480.0,453.5259,0.01839788444340229,480.0,502.668,0.0024152614641934633,458.6355,467.2275,0.4857344627380371,480.0,501.3759,0.37340259552001953,459.43243,474.6659,0.8525389432907104,478.5098,474.90195,0.16258633136749268,462.57605,485.67694,0.7187671661376953,480.0,486.34973,0.04496486485004425,480.0,507.9845,0.040099434554576874,429.86273,557.8812,0.005594196263700724,480.0,472.57953,0.026046214625239372,480.0,474.17548,0.014509033411741257,475.50348,577.2255,0.0024917188566178083,466.39743,554.9175,0.002586331684142351
480.0,482.89316,0.010063881985843182,462.97333,468.85852,0.7866467833518982,461.07645,463.4055,0.08030033111572266,480.0,455.48547,0.02260095253586769,480.0,476.18155,0.0033312314189970493,458.39166,467.3304,0.4806727170944214,480.0,501.93924,0.41578415036201477,459.33127,474.71124,0.8724035620689392,477.7255,473.33334,0.2124006599187851,462.90146,486.20724,0.7721394300460815,480.0,486.0179,0.048188403248786926,480.0,509.3752,0.04642229527235031,480.0,600.4511,0.003013896057382226,480.0,473.29852,0.030583519488573074,480.0,476.21323,0.021554583683609962,480.0,561.03955,0.005571816582232714,480.0,609.16815,0.0024152614641934633
480.0,481.5895,0.011483103968203068,463.2641,468.85394,0.794583261013031,461.10226,463.08127,0.06575818359851837,480.0,454.18375,0.022674856707453728,480.0,474.2388,0.0033605843782424927,458.60916,466.98798,0.47311484813690186,480.0,501.98593,0.44152799248695374,459.0198,474.9892,0.8908621072769165,479.29413,473.7255,0.19912195205688477,462.3088,486.16034,0.7682119011878967,480.0,484.60443,0.04652006924152374,480.0,509.50732,0.036992695182561874,480.0,621.7391,0.002837773645296693,480.0,474.65704,0.028472771868109703,480.0,477.59116,0.02327359840273857,480.0,555.4866,0.006035418715327978,480.0,587.3741,0.002669555600732565
480.0,487.93372,0.006067823618650436,463.40286,468.86084,0.8258495330810547,460.9517,463.38162,0.0566621832549572,480.0,453.76895,0.018949497491121292,480.0,488.60037,0.0031338122207671404,458.28796,466.9709,0.49827563762664795,480.0,502.16217,0.4611278474330902,459.38504,475.0198,0.9127745628356934,478.5098,475.68628,0.20549526810646057,462.0344,486.44766,0.8058570623397827,480.0,482.1174,0.056618582457304,480.0,506.41263,0.04825112596154213,480.0,600.9736,0.003800260368734598,480.0,474.55206,0.030549388378858566,480.0,475.7275,0.019721267744898796,480.0,533.10876,0.01574701815843582,479.85678,567.6217,0.006504710763692856
480.0,477.07397,0.012562665157020092,463.28265,469.15643,0.8121325373649597,461.0068,463.33295,0.06562217324972153,480.0,453.3759,0.01830131560564041,480.0,474.0082,0.003145581344142556,458.4891,467.1857,0.48341357707977295,480.0,502.28064,0.42782968282699585,459.32806,475.03366,0.8990228772163391,477.7255,472.15686,0.18888622522354126,462.5383,486.23273,0.7907329797744751,480.0,483.2742,0.05015065521001816,480.0,508.2929,0.04580599442124367,480.0,522.33453,0.003200710518285632,480.0,473.11942,0.02753794565796852,480.0,480.92334,0.021823007613420486,480.0,522.933,0.021171150729060173,476.821,546.34955,0.003985153511166573
480.0,474.44702,0.009761334396898746,463.28262,469.15637,0.8181164860725403,461.0633,463.0414,0.08744415640830994,480.0,452.65872,0.018049806356430054,480.0,475.56876,0.002584906294941902,458.72797,467.17563,0.5683474540710449,480.0,501.57614,0.386839896440506,459.31384,474.98978,0.9001885056495667,477.7255,471.7647,0.18157751858234406,462.34286,485.56708,0.7648187279701233,480.0,482.00302,0.05451986566185951,480.0,507.50757,0.04212908819317818,480.0,590.66046,0.0075241923332214355,480.0,472.58835,0.022780243307352066,480.0,476.8481,0.01704152300953865,480.0,524.1543,0.018803006038069725,480.0,553.94965,0.005353087559342384
480.0,470.45532,0.007588494569063187,463.4209,469.03592,0.7829029560089111,461.44714,463.09882,0.08790719509124756,480.0,452.6648,0.018512234091758728,480.0,478.63885,0.0024152614641934633,458.96878,467.5596,0.538524866104126,480.0,500.48227,0.37383219599723816,459.5242,475.0323,0.8698383569717407,478.11765,471.7647,0.17907701432704926,462.82697,486.4058,0.7443271279335022,480.0,486.54984,0.039970748126506805,480.0,510.88474,0.035023946315050125,480.0,563.66437,0.006711484864354134,480.0,472.44547,0.02244858630001545,480.0,478.01468,0.017584245651960373,480.0,540.39215,0.010165414772927761,480.0,526.9307,0.003006523475050926
480.0,470.9052,0.006828380282968283,463.61633,469.81586,0.732133686542511,461.83453,463.43066,0.09339521825313568,480.0,456.13065,0.01852494664490223,480.0,480.28183,0.0024152614641934633,459.38074,468.0897,0.5066791772842407,480.0,498.02972,0.40122830867767334,459.7873,474.99075,0.821279764175415,478.5098,473.33334,0.16325874626636505,462.97238,485.73022,0.6970629692077637,480.0,482.87787,0.04677591472864151,480.0,509.39746,0.04535108432173729,480.0,640.0,0.0024152614641934633,480.0,473.90445,0.024186190217733383,480.0,478.48444,0.017951374873518944,478.54175,592.12146,0.002752134809270501,468.36615,640.0,0.0024152605328708887
480.0,480.13507,0.008462034165859222,463.4026,468.87964,0.7722824215888977,461.7548,463.06348,0.0658448189496994,480.0,455.4757,0.018730197101831436,480.0,468.55267,0.0024152614641934633,458.99268,467.07962,0.4515002965927124,480.0,499.69653,0.4254286587238312,459.48694,473.98138,0.8749039769172668,478.11765,474.90195,0.18449179828166962,461.96994,485.5247,0.7803171873092651,480.0,480.40744,0.05474882572889328,480.0,511.40482,0.03223195672035217,456.628,551.4937,0.002876949729397893,480.0,471.83313,0.021506600081920624,480.0,474.7386,0.013647608458995819,471.82733,576.62177,0.002423899481073022,466.06906,564.0362,0.0027183701749891043
480.0,479.6618,0.007361775729805231,463.27878,469.64536,0.7928236126899719,461.4995,463.68594,0.09610018134117126,480.0,455.00867,0.014111556112766266,480.0,473.26175,0.0024152614641934633,458.96463,467.88324,0.5665762424468994,480.0,501.07452,0.3814897835254669,459.46704,475.23224,0.8799639940261841,478.90195,473.33334,0.16383734345436096,462.8742,485.39014,0.7296754121780396,480.0,485.67117,0.03679357469081879,480.0,512.8954,0.0354902483522892,480.0,600.568,0.003003583289682865,480.0,473.43295,0.018349632620811462,480.0,477.77283,0.014011858962476254,480.0,554.96643,0.005261600948870182,480.0,583.71265,0.0027045593596994877
480.0,481.91617,0.006500354502350092,463.42654,469.0229,0.7476466298103333,461.81955,463.7716,0.05013570189476013,480.0,457.23505,0.017147110775113106,480.0,475.43735,0.0024152626283466816,459.00027,467.56165,0.3902361989021301,480.0,500.3851,0.42876696586608887,459.35486,474.50314,0.8512744903564453,478.11765,476.47058,0.15503768622875214,462.3031,485.91217,0.7698044180870056,480.0,480.49057,0.04574989899992943,480.0,510.02377,0.03760220855474472,480.0,546.97614,0.0034060857724398375,480.0,473.72675,0.019443543627858162,480.0,475.97757,0.011982813477516174,479.47095,576.6565,0.002428794279694557,480.0,549.9008,0.002914046635851264
479.10138,271.89124,0.7034811973571777,164.49046,324.5025,0.9974687099456787,160.40964,303.11472,0.8640047907829285,294.88388,259.0827,0.9631224870681763,480.0,347.57144,0.07897893339395523,154.05371,316.2722,0.9966795444488525,231.43115,366.01752,0.9909674525260925,157.88295,335.55298,0.9974673986434937,223.25238,280.98682,0.997195839881897,166.63834,348.35428,0.9536969661712646,367.65778,369.46216,0.9689016342163086,307.29697,377.18066,0.9715088605880737,480.0,343.6547,0.11220765858888626,354.1097,252.34016,0.8288169503211975,351.6269,281.45264,0.8529735207557678,362.5098,342.66666,0.8564841747283936,476.17578,338.3338,0.6164236068725586
